signal_date,entry_date,exit_date,candidate_rank,ticker,entry_open,entry_close,exit_close,entry_market,exit_market,source_quality,adjustment_policy,official_ohlc_path_ready,blocked_reason,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2016-04-15,2016-04-18,2016-04-25,1,2317,83.2,82.6,80.3,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-04-15,2016-04-18,2016-04-25,2,1216,58.5,59.1,58.8,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-04-15,2016-04-18,2016-04-25,3,9933,43.5,43.65,42.45,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-04-15,2016-04-18,2016-04-25,4,2912,235.0,237.0,234.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-04-15,2016-04-18,2016-04-25,5,2395,231.5,231.5,227.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-06-03,2016-06-04,2016-06-13,1,8044,365.0,368.5,359.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-06-03,2016-06-04,2016-06-13,2,2105,67.4,67.3,67.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-06-03,2016-06-04,2016-06-13,3,3045,111.5,111.5,113.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-06-03,2016-06-04,2016-06-13,4,2892,16.6,16.6,16.7,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-06-03,2016-06-04,2016-06-13,5,2891,17.1,17.05,16.35,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-06-08,2016-06-13,2016-06-20,1,8996,65.3,65.6,64.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-06-08,2016-06-13,2016-06-20,2,8044,366.0,359.0,361.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-06-08,2016-06-13,2016-06-20,3,2382,58.0,58.0,59.1,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-06-08,2016-06-13,2016-06-20,4,8464,289.0,285.0,288.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-06-08,2016-06-13,2016-06-20,5,2886,24.65,24.35,24.4,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-06-17,2016-06-20,2016-06-27,1,2892,16.8,16.8,16.65,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-06-17,2016-06-20,2016-06-27,2,2882,37.5,37.6,34.55,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-06-17,2016-06-20,2016-06-27,4,2311,36.25,36.35,35.15,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-06-17,2016-06-20,2016-06-27,5,8050,62.4,63.0,62.5,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-01,2016-07-04,2016-07-11,1,2312,12.05,12.05,12.15,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-01,2016-07-04,2016-07-11,2,2330,165.5,166.0,170.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-01,2016-07-04,2016-07-11,3,1216,64.6,64.5,65.1,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-01,2016-07-04,2016-07-11,4,4904,80.0,80.2,81.7,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-01,2016-07-04,2016-07-11,5,2308,158.0,160.0,162.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-07,2016-07-11,2016-07-18,1,2454,247.0,247.0,240.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-07,2016-07-11,2016-07-18,2,2330,170.0,170.0,169.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-07,2016-07-11,2016-07-18,3,2312,12.2,12.15,12.3,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-07,2016-07-11,2016-07-18,4,2308,165.0,162.0,170.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-07,2016-07-11,2016-07-18,5,2912,253.0,255.0,265.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-15,2016-07-18,2016-07-25,1,2454,240.5,240.0,236.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-15,2016-07-18,2016-07-25,2,2049,148.5,149.0,153.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-15,2016-07-18,2016-07-25,3,2891,17.95,18.1,18.15,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-15,2016-07-18,2016-07-25,4,2383,74.0,73.1,71.4,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-15,2016-07-18,2016-07-25,5,1909,15.6,15.9,15.6,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-22,2016-07-25,2016-08-01,1,2308,169.0,167.5,171.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-22,2016-07-25,2016-08-01,2,9924,51.6,50.1,47.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-22,2016-07-25,2016-08-01,3,2311,37.55,37.2,38.3,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-22,2016-07-25,2016-08-01,5,1527,91.4,90.3,100.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-29,2016-08-01,2016-08-08,2,2308,170.0,171.5,175.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-29,2016-08-01,2016-08-08,4,2002,22.0,22.35,22.7,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-07-29,2016-08-01,2016-08-08,5,2823,26.35,26.4,27.2,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-05,2016-08-08,2016-08-15,1,2002,22.6,22.7,22.55,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-05,2016-08-08,2016-08-15,2,2308,175.0,175.0,176.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-05,2016-08-08,2016-08-15,3,2330,178.0,178.0,179.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-05,2016-08-08,2016-08-15,4,2347,38.35,38.2,37.95,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-05,2016-08-08,2016-08-15,5,2881,41.0,41.65,41.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-12,2016-08-15,2016-08-22,1,2449,30.05,30.25,29.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-12,2016-08-15,2016-08-22,2,2727,137.0,135.0,136.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-12,2016-08-15,2016-08-22,3,2886,24.6,24.15,22.3,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-12,2016-08-15,2016-08-22,4,3662,109.0,107.5,89.6,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-12,2016-08-15,2016-08-22,5,6269,87.1,88.0,85.8,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-19,2016-08-22,2016-08-29,1,2454,245.0,242.0,244.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-19,2016-08-22,2016-08-29,2,2330,173.0,173.0,176.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-19,2016-08-22,2016-08-29,3,2449,29.3,29.0,28.85,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-19,2016-08-22,2016-08-29,4,2456,67.3,68.2,68.8,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-26,2016-08-29,2016-09-05,1,6452,494.5,486.0,470.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-26,2016-08-29,2016-09-05,2,2330,175.0,176.5,176.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-26,2016-08-29,2016-09-05,4,2412,116.5,115.5,114.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-08-26,2016-08-29,2016-09-05,5,2308,170.0,168.0,173.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-09-09,2016-09-10,2016-09-19,1,8076,75.1,75.1,72.2,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-09-09,2016-09-10,2016-09-19,2,2049,164.5,162.5,166.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-09-09,2016-09-10,2016-09-19,3,6415,450.0,439.0,476.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-09-09,2016-09-10,2016-09-19,4,1527,105.0,102.5,96.9,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-09-09,2016-09-10,2016-09-19,5,2458,38.05,38.5,38.05,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-09-23,2016-09-26,2016-10-03,1,2330,183.5,183.0,186.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-09-23,2016-09-26,2016-10-03,2,2383,88.1,87.0,84.4,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-09-23,2016-09-26,2016-10-03,3,5347,59.8,59.5,60.5,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-09-23,2016-09-26,2016-10-03,4,8299,239.5,240.0,241.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-09-23,2016-09-26,2016-10-03,5,2360,83.7,83.9,85.8,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-09-30,2016-10-03,2016-10-11,1,2882,40.3,40.05,40.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-09-30,2016-10-03,2016-10-11,2,2823,29.0,28.75,28.55,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-09-30,2016-10-03,2016-10-11,3,2888,6.93,6.93,6.83,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-09-30,2016-10-03,2016-10-11,4,6488,77.2,77.3,74.3,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-09-30,2016-10-03,2016-10-11,5,2383,85.6,84.4,79.8,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-10-14,2016-10-17,2016-10-24,1,2408,39.55,39.4,40.95,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-10-14,2016-10-17,2016-10-24,2,3189,71.2,72.0,71.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-10-14,2016-10-17,2016-10-24,3,3152,205.0,209.5,227.5,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-10-14,2016-10-17,2016-10-24,4,6285,94.5,95.0,89.4,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-10-14,2016-10-17,2016-10-24,5,4938,81.7,83.0,83.3,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-10-21,2016-10-24,2016-10-31,1,3514,23.6,23.1,22.6,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-10-21,2016-10-24,2016-10-31,2,2356,25.2,24.85,24.7,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2016-10-21,2016-10-24,2016-10-31,3,2408,40.5,40.95,40.95,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
