date,market,route_status,required_tickers,ready_tickers,blocked_tickers,retrieval_attempted,source_url,source_hash
2025-07-22,TWSE,accepted,177,169,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250722&type=ALLBUT0999&response=json,aac794d89d7997110323eef6194e9e00cf659b4178d5e00515b73d837dc82c33
2025-07-23,TPEx,reused_existing_compact,78,78,0,False,local_compact,
2025-07-23,TWSE,accepted,177,169,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250723&type=ALLBUT0999&response=json,307ff948f78d8236e7c2aaa8d5c4aa127a8ec1cfd8d173771964bc995e8a0bc6
2025-07-24,TPEx,reused_existing_compact,78,78,0,False,local_compact,
2025-07-24,TWSE,accepted,177,169,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250724&type=ALLBUT0999&response=json,a9cd86627173ef78789a6c9b70f1af8b1a0fa145ee6f7bc3850da9c37b721b05
2025-07-25,TPEx,reused_existing_compact,74,74,0,False,local_compact,
2025-07-25,TWSE,accepted,174,166,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250725&type=ALLBUT0999&response=json,664e8e7ee12f4ff5a029b96a6fb97d11f0a721ca124ea2562cadb6d9b03cfdea
2025-07-28,TPEx,reused_existing_compact,74,74,0,False,local_compact,
2025-07-28,TWSE,accepted,181,173,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250728&type=ALLBUT0999&response=json,fc7501ecdedd61a0172b0a6eb8f543576147085b484344b3b3e6abf201a1028b
2025-07-29,TPEx,reused_existing_compact,74,74,0,False,local_compact,
2025-07-29,TWSE,accepted,181,173,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250729&type=ALLBUT0999&response=json,7a4a1b5770e297c707301d82f8b6b26f7dbaba1cfdd94cfcf20f20e6bb4054ca
2025-07-30,TPEx,reused_existing_compact,74,74,0,False,local_compact,
2025-07-30,TWSE,accepted,181,171,10,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250730&type=ALLBUT0999&response=json,11a05025d00df33e17f9e280d9912393ab05b6c981c82ad7efcaa1d6118b887e
2025-07-31,TPEx,reused_existing_compact,74,74,0,False,local_compact,
2025-07-31,TWSE,accepted,181,173,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250731&type=ALLBUT0999&response=json,fdf6d0657f4d460392ebfbf7ed5a5bfea00e3e4329d26f4f8ebab9a119f87479
2025-08-01,TPEx,reused_existing_compact,68,68,0,False,local_compact,
2025-08-01,TWSE,reused_existing_compact,168,168,0,False,local_compact,
2025-08-04,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2025-08-04,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-08-05,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2025-08-05,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-08-06,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2025-08-06,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-08-07,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2025-08-07,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-08-08,TPEx,reused_existing_compact,68,68,0,False,local_compact,
2025-08-08,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2025-08-11,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2025-08-11,TWSE,reused_existing_compact,168,168,0,False,local_compact,
2025-08-12,TPEx,accepted,70,69,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/08/12&response=json,cde4365f4318d45500e82e463021a973229cb5902343615fa479402eaaedb619
2025-08-12,TWSE,reused_existing_compact,168,168,0,False,local_compact,
2025-08-13,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2025-08-13,TWSE,reused_existing_compact,168,168,0,False,local_compact,
2025-08-14,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2025-08-14,TWSE,accepted,168,167,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250814&type=ALLBUT0999&response=json,3741992d5227e1d8cb3ce18217b6539d9f783e08f364cad0c671cb290514eda2
2025-08-15,TPEx,reused_existing_compact,64,64,0,False,local_compact,
2025-08-15,TWSE,accepted,165,164,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250815&type=ALLBUT0999&response=json,16830cfaa2dd2cef4b38f6c5602873068e1e7aca1313172d5b22adb22ea393f9
2025-08-18,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-08-18,TWSE,accepted,175,174,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250818&type=ALLBUT0999&response=json,7f59f9f53d013cace654038e085321e7353204ee25d1387216abc05fd2294904
2025-08-19,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-08-19,TWSE,accepted,175,174,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250819&type=ALLBUT0999&response=json,4b88e6fe845c5855d6c80725fd8e07ed0bec777275284539dda92e0eb35d4e22
2025-08-20,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-08-20,TWSE,accepted,175,174,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250820&type=ALLBUT0999&response=json,8e7819024a62d42b4c153dd6e79bfb5818593acdfa15fb65584fee848536e110
2025-08-21,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-08-21,TWSE,accepted,175,174,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250821&type=ALLBUT0999&response=json,76ff3b879dfe58c9137fe2ff9fcd636401f22a5b506daefb22cb1247844a1b40
2025-08-22,TPEx,reused_existing_compact,63,63,0,False,local_compact,
2025-08-22,TWSE,accepted,167,166,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250822&type=ALLBUT0999&response=json,2e7e6461a9f7a918472ea193467085995f56299ffb0b936dbe56d6dad9de1797
2025-08-25,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-08-25,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-08-26,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-08-26,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-08-27,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-08-27,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-08-28,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-08-28,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-08-29,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-08-29,TWSE,reused_existing_compact,163,163,0,False,local_compact,
2025-09-01,TPEx,reused_existing_compact,68,68,0,False,local_compact,
2025-09-01,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2025-09-02,TPEx,reused_existing_compact,68,68,0,False,local_compact,
2025-09-02,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2025-09-03,TPEx,reused_existing_compact,68,68,0,False,local_compact,
2025-09-03,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2025-09-04,TPEx,reused_existing_compact,68,68,0,False,local_compact,
2025-09-04,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2025-09-05,TPEx,reused_existing_compact,59,59,0,False,local_compact,
2025-09-05,TWSE,reused_existing_compact,157,157,0,False,local_compact,
2025-09-08,TPEx,reused_existing_compact,63,63,0,False,local_compact,
2025-09-08,TWSE,reused_existing_compact,159,159,0,False,local_compact,
2025-09-09,TPEx,reused_existing_compact,63,63,0,False,local_compact,
2025-09-09,TWSE,reused_existing_compact,159,159,0,False,local_compact,
2025-09-10,TPEx,reused_existing_compact,63,63,0,False,local_compact,
2025-09-10,TWSE,reused_existing_compact,159,159,0,False,local_compact,
2025-09-11,TPEx,reused_existing_compact,63,63,0,False,local_compact,
2025-09-11,TWSE,reused_existing_compact,159,159,0,False,local_compact,
2025-09-12,TPEx,reused_existing_compact,61,61,0,False,local_compact,
2025-09-12,TWSE,reused_existing_compact,150,150,0,False,local_compact,
2025-09-15,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-09-15,TWSE,reused_existing_compact,154,154,0,False,local_compact,
2025-09-16,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-09-16,TWSE,reused_existing_compact,154,154,0,False,local_compact,
2025-09-17,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-09-17,TWSE,reused_existing_compact,154,154,0,False,local_compact,
2025-09-18,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-09-18,TWSE,reused_existing_compact,154,154,0,False,local_compact,
2025-09-19,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-09-19,TWSE,reused_existing_compact,148,148,0,False,local_compact,
2025-09-22,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-09-22,TWSE,reused_existing_compact,157,157,0,False,local_compact,
2025-09-23,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-09-23,TWSE,reused_existing_compact,157,157,0,False,local_compact,
2025-09-24,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-09-24,TWSE,reused_existing_compact,157,157,0,False,local_compact,
2025-09-25,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-09-25,TWSE,reused_existing_compact,157,157,0,False,local_compact,
2025-09-26,TPEx,reused_existing_compact,69,69,0,False,local_compact,
2025-09-26,TWSE,reused_existing_compact,152,152,0,False,local_compact,
2025-09-30,TPEx,reused_existing_compact,69,69,0,False,local_compact,
2025-09-30,TWSE,reused_existing_compact,152,152,0,False,local_compact,
2025-10-01,TPEx,accepted,69,68,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/10/01&response=json,a51fa35b993969470252a7007d977af62b6052e93452c7dc0ba7425613f2467c
2025-10-01,TWSE,reused_existing_compact,152,152,0,False,local_compact,
2025-10-02,TPEx,reused_existing_compact,69,69,0,False,local_compact,
2025-10-02,TWSE,accepted,152,52,100,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20251002&type=ALLBUT0999&response=json,878a09d9f66f8eacb1bab3f4ea7778da397891db971a6e4bc7f49ced0eb0e152
2025-10-03,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-10-03,TWSE,accepted,155,154,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251003&type=ALLBUT0999&response=json,f6f454ac7c2b579cc6b4cc8135541550a178f7ee1149fbe01d6690ef372b00d0
2025-10-07,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-10-07,TWSE,accepted,155,154,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251007&type=ALLBUT0999&response=json,eb35d3b7425bf6eac243ed2ac2ce15bb9714663bb4595e4dcd1bfe62c290f859
2025-10-08,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-10-08,TWSE,accepted,155,154,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251008&type=ALLBUT0999&response=json,4952d481b227dec1a72761c4133639a7c4d29a4705580c5ad16cbb17bcdcee5a
2025-10-09,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-10-09,TWSE,accepted,152,151,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251009&type=ALLBUT0999&response=json,f2a677131c8525ab34f96befff524672baa444d96f72dc1e76a135bcb9c7f348
2025-10-13,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-10-13,TWSE,accepted,152,151,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251013&type=ALLBUT0999&response=json,79e17b7a05b00085d9f173b2822e54b74c3acb1e91f7856b2b66181f74df48f6
2025-10-14,TPEx,accepted,69,68,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/10/14&response=json,48823dbd68b82ef4b04c5b33bdaf199263d549fc58438fcd2377744e73bb1b69
2025-10-14,TWSE,accepted,159,158,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251014&type=ALLBUT0999&response=json,d6b8a5487d909714a2c6a4cef3441cf40b81164042697a08020b7143fb50f7fd
2025-10-15,TPEx,reused_existing_compact,69,69,0,False,local_compact,
2025-10-15,TWSE,accepted,159,158,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251015&type=ALLBUT0999&response=json,1350d4145bee6ad307b5eb1cd6da84b1948607f26589ef9199c2afa43ec8339d
2025-10-16,TPEx,reused_existing_compact,69,69,0,False,local_compact,
2025-10-16,TWSE,accepted,159,158,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251016&type=ALLBUT0999&response=json,9fc146a95e95ea877a50d01c28dbd30893559032798e4aa655607f1c2d9c39b9
2025-10-17,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-10-17,TWSE,accepted,155,154,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251017&type=ALLBUT0999&response=json,76d5eba49c50934a3f8ec93d2fe34b7ead37eb900e649c73145404a785bfa651
2025-10-20,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-10-20,TWSE,accepted,155,154,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251020&type=ALLBUT0999&response=json,11f7212fbc239f1eb4d07a572b205360554b95db0bc0f5033cce7b16f72fb5f6
2025-10-21,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-10-21,TWSE,accepted,161,160,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251021&type=ALLBUT0999&response=json,f14aa85d09e7f72c090ef1d3bc7baa36a6691aa84dcbc599fb689879a9abaa3e
2025-10-22,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-10-22,TWSE,accepted,161,160,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251022&type=ALLBUT0999&response=json,086af5b2f876275f34b45662fc8ae5e62fd474f3cc66284c4ad554c06a460353
2025-10-23,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-10-23,TWSE,accepted,156,155,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251023&type=ALLBUT0999&response=json,41d35f7c85b825c62fb6559f71248357b77e119c55bc138d19d0434d86a87d3f
2025-10-27,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-10-27,TWSE,accepted,156,155,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251027&type=ALLBUT0999&response=json,d5bd4410fa821dbc48e5e91d761c8ecf95db404e74108fff2d02843806cd3f8c
2025-10-28,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-10-28,TWSE,accepted,156,155,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251028&type=ALLBUT0999&response=json,f99d7344c54e2bbb0a70c4b9aea19434482c559a71ca3bd1221ee988aa0b9367
2025-10-29,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2025-10-29,TWSE,accepted,160,159,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251029&type=ALLBUT0999&response=json,41b7966718ce6d28914bbdd4633f63ffb9990249754e4a867db52b1edff50714
2025-10-30,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2025-10-30,TWSE,accepted,160,159,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251030&type=ALLBUT0999&response=json,39caab8a498373805dfa711513a7331ebf57d7a38bd63ea8e587c185a5764a31
2025-10-31,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2025-10-31,TWSE,accepted,154,153,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251031&type=ALLBUT0999&response=json,f524a02e8949fb1049dfca6f526851e159556041cc168f991e3fcf28209aa0ec
2025-11-03,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2025-11-03,TWSE,accepted,154,153,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251103&type=ALLBUT0999&response=json,f975c036b3b03b92b7d20e08ce7043849c2afcc98976d84723fcf7a6d98c1cf6
2025-11-04,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2025-11-04,TWSE,accepted,154,153,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251104&type=ALLBUT0999&response=json,82d8a5f69de2c850ad18782261761b607ed4389d48ff376cec9261812da50f09
2025-11-05,TPEx,reused_existing_compact,75,75,0,False,local_compact,
2025-11-05,TWSE,accepted,161,159,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251105&type=ALLBUT0999&response=json,8791390ca4b1d4823379ee9b9ed1cc472bd8fe6974304ccc4a842a5232e02a6f
2025-11-06,TPEx,reused_existing_compact,75,75,0,False,local_compact,
2025-11-06,TWSE,accepted,161,160,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251106&type=ALLBUT0999&response=json,0ee2c0cbd5f755648ca0fac9f0cd322a2a2bd9c0585ff2e07483ee9aac9c3caf
2025-11-07,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2025-11-07,TWSE,accepted,154,153,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251107&type=ALLBUT0999&response=json,e9b023dab8a77f88b13bc73083d40f7ee4fd85ba25ce96ffc36e78112053a394
2025-11-10,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2025-11-10,TWSE,accepted,154,153,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251110&type=ALLBUT0999&response=json,fc735d3129d3a6e2196ad1f57acabfd4d35bfbf31620c29d8ef831359ce85086
2025-11-11,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2025-11-11,TWSE,accepted,154,153,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251111&type=ALLBUT0999&response=json,df45ed5821e1dd59eba9dc84df3b06b9d40c4f82231567f014c523c886d83ae8
2025-11-12,TPEx,accepted,118,117,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/11/12&response=json,7ade919641458786e85d12ff5081038d5a64a7daa9b17a64c68225dd7e96dab1
2025-11-12,TWSE,accepted,154,153,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251112&type=ALLBUT0999&response=json,e22624114ffe85155988aeb0fdaf77bd538120cfe10d78f506e81fc09fac138a
2025-11-13,TPEx,accepted,118,117,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/11/13&response=json,5da0a003586c9b243d20e7dc3dcf8856494cf79e75f754effc06bc863853dca1
2025-11-13,TWSE,accepted,154,153,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251113&type=ALLBUT0999&response=json,16c2fa96dbb919a37068a491b37e789ef3741278f103e511a1f1e01aeb5343bc
2025-11-14,TPEx,accepted,117,116,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/11/14&response=json,a0cbdd99a5c722be8b7575d0aa413bf5f317887dd539ef0dab98e127289c5646
2025-11-14,TWSE,accepted,146,145,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251114&type=ALLBUT0999&response=json,c0f9a066cf98b3c06af4dd112e65a393baba7639ed09792fcf573ae09da51560
2025-11-17,TPEx,accepted,118,117,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/11/17&response=json,66200aa54b6f4041d2c6d4a5d88c94b7b1f31a04b59bc5740c98a09eb1b215b8
2025-11-17,TWSE,accepted,159,158,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251117&type=ALLBUT0999&response=json,9d87f9930bd71aeace20400a12cdf9f22ddb9b321a1df6300712f3e426ea3100
2025-11-18,TPEx,accepted,118,117,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/11/18&response=json,84e4c466510c4ef9745c8fd4d50e7c2d31584cc58da6e816daceb254e77d8dca
2025-11-18,TWSE,accepted,159,158,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251118&type=ALLBUT0999&response=json,07551b780e85b475304b8c6998003e530fd5a99f78e191ae5c552fb34f8af689
2025-11-19,TPEx,accepted,118,117,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/11/19&response=json,6d3374273761fb26e609c09793415b5a2ff50ea11f677689ccdceba3f1b31417
2025-11-19,TWSE,accepted,159,158,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251119&type=ALLBUT0999&response=json,a70b284239907710b99ccebdac8027749c7af4645f75c7d17e2e714e3a587099
2025-11-20,TPEx,accepted,118,117,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/11/20&response=json,7e9076dbc34c62a6a36725e5a608f2a067d206373986edcdfbbf0078ae202cbf
2025-11-20,TWSE,accepted,159,158,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251120&type=ALLBUT0999&response=json,03956f534ca70a01146b104f23d4e60f3f85a1ad333c9afe9686c24ed30eb9e2
2025-11-21,TPEx,accepted,120,119,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/11/21&response=json,a7bfb3fc71bdc38c96c0d4b90dd3926561735366840800430a7065359f18af16
2025-11-21,TWSE,accepted,162,160,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251121&type=ALLBUT0999&response=json,5f9fd212faff203053c9b4fa9125400705ee7c0142b1bfd9cedb0b4e443d77d6
2025-11-24,TPEx,accepted,120,119,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/11/24&response=json,dc88528763ca09d5745ba749b1cbd869ec0d88d7fc1f34e12e32a5ef4f9008c9
2025-11-24,TWSE,accepted,162,54,108,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20251124&type=ALLBUT0999&response=json,4e29001b79a66c31dcc6357e99382f8beccb58f5cda893d01000d044ec1de767
2025-11-25,TPEx,accepted,120,119,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/11/25&response=json,81f54ccafe4281de6868daf045994bb4194c83f69bb649fdb5fc161d4fb29284
2025-11-25,TWSE,accepted,162,160,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251125&type=ALLBUT0999&response=json,17f7330beba46fb7de1119352e8114e0d42cbb5640eb3d81e97231d8e0d0d782
2025-11-26,TPEx,accepted,120,119,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/11/26&response=json,0fcdc7783d3415f166496e9e99cb9df09d643f7f31028910dbcb2ff7a86333dc
2025-11-26,TWSE,accepted,162,160,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251126&type=ALLBUT0999&response=json,5eae773b13394fec7664309bc4f9f62c1f9c3263581f75e588ffda1eacf609f4
2025-11-27,TPEx,accepted,120,119,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/11/27&response=json,f9aa1cbf1e91cb3421c528f930f4a067cfeff5a402837d68b38f26d40605bd05
2025-11-27,TWSE,accepted,162,161,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251127&type=ALLBUT0999&response=json,f91d2b6ee0b7017fd5aa2a623d650e1058b9721941f911a97abdacb3598e60ed
2025-11-28,TPEx,accepted,123,122,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/11/28&response=json,fe7be55058ee193350de43e8ceb19879d3ee69045ef0249df1171391ae19402f
2025-11-28,TWSE,accepted,164,163,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251128&type=ALLBUT0999&response=json,7971d0faca92e142ebc039772ead4c46021e03c4ee025e84ba3732590e438450
2025-12-01,TPEx,accepted,123,122,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/01&response=json,db9b27b2b0cdc11a941a462d5df29573b41fda22840225072fab592f0fc1f5e4
2025-12-01,TWSE,accepted,164,163,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251201&type=ALLBUT0999&response=json,8ec3f2eb425dd85f55c07e342aeb89a70e15985c6b1cb92c28187219da4fc9c6
2025-12-02,TPEx,accepted,123,122,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/02&response=json,db7a18af7fad9d48820c031d4a1dac4ba874e17d25210932c1501dde0145219c
2025-12-02,TWSE,accepted,164,163,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251202&type=ALLBUT0999&response=json,27dbe44e0218eca95bfbac3fdabc45346ab2b367f524ffb8798e1d278e89dd3f
2025-12-03,TPEx,accepted,123,122,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/03&response=json,c4d4bde5aee1f737df362f76bf135a7e7844b2fbea401517a8764bd552f7f409
2025-12-03,TWSE,accepted,164,163,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251203&type=ALLBUT0999&response=json,d247440b462f80991f3520cf49a1cb726a1bf79dd65e1f02d3a2609c171cd19d
2025-12-04,TPEx,accepted,123,122,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/04&response=json,6c6baf37ef348b3a69047dafcc60c7c5f9d6071238732660e1807c5a4f641524
2025-12-04,TWSE,accepted,164,163,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251204&type=ALLBUT0999&response=json,41f22e637b4bf5bc17d9e49e1a6db16fb8d98b8f89f04dfdd945edd81bddf8f2
2025-12-05,TPEx,accepted,121,120,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/05&response=json,6781180201dfe25ae586b4d276090cd7e46993153d221c9c8b3473bfef7a9602
2025-12-05,TWSE,accepted,165,164,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251205&type=ALLBUT0999&response=json,1ce5d9c5211b2a64497af1a8b56b65c35d3e01008b49f204a8b5a7cc21c7caef
2025-12-08,TPEx,accepted,121,120,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/08&response=json,2ff80b9f431257f1b896987adfd3095119019c8652a41c0dc9522547f356939a
2025-12-08,TWSE,accepted,165,164,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251208&type=ALLBUT0999&response=json,24c65e74bd2a65b5fc74c0d85510ce68cb7ee82a233d113d749015509d76e396
2025-12-09,TPEx,accepted,121,120,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/09&response=json,319608be7b10f91ef004941b32c83731dad5443330016fa9d04704d67cd3e754
2025-12-09,TWSE,accepted,165,164,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251209&type=ALLBUT0999&response=json,055b52f72e3f0ce9c049a98a40dca7d631cfec3dd6a4cc8ca9b698ae847fee4f
2025-12-10,TPEx,accepted,121,120,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/10&response=json,9f53e59bd879ba1ab25adb8f29c427bf2634baed582a4ebb10234004778be980
