ticker,name,market,segment_start_snapshot,warmup_required_sessions,warmup_actual_sessions,warmup_start,warmup_end,segment_type
6104,創惟,TPEx,2025-03-21,60,60,2024-12-16,2025-03-20,initial_or_reentry_primary80
6274,台燿,TPEx,2025-03-21,60,60,2024-12-16,2025-03-20,initial_or_reentry_primary80
3491,昇達科,TPEx,2025-03-21,60,60,2024-12-16,2025-03-20,initial_or_reentry_primary80
2027,大成鋼,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
4958,臻鼎-KY,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
1609,大亞,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
6278,台表科,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
1513,中興電,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
6409,旭隼,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
6176,瑞儀,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
8358,金居,TPEx,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
2301,光寶科,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
3563,牧德,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
2421,建準,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
2328,廣宇,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
4938,和碩,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
3702,大聯大,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
5880,合庫金,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
3017,奇鋐,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
6138,茂達,TPEx,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
3605,宏致,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
8033,雷虎,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
2105,正新,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
1736,喬山,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
1584,精剛,TPEx,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
6290,良維,TPEx,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
3005,神基,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
6667,信紘科,TPEx,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
6877,鏵友益,TPEx,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
1524,耿鼎,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
2880,華南金,TWSE,2025-03-28,60,60,2024-12-23,2025-03-27,initial_or_reentry_primary80
3711,日月光投控,TWSE,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
2356,英業達,TWSE,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
3413,京鼎,TWSE,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
3491,昇達科,TPEx,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
6414,樺漢,TWSE,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
1815,富喬,TPEx,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
8096,擎亞,TPEx,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
3231,緯創,TWSE,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
1402,遠東新,TWSE,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
5876,上海商銀,TWSE,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
1303,南亞,TWSE,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
2615,萬海,TWSE,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
2317,鴻海,TWSE,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
8155,博智,TPEx,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
2540,愛山林,TWSE,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
6148,驊宏資,TPEx,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
3162,精確,TPEx,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
4931,新盛力,TPEx,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
6140,訊達,TPEx,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
3147,大綜,TPEx,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
1319,東陽,TWSE,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
6438,迅得,TWSE,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
5534,長虹,TWSE,2025-04-02,60,60,2024-12-26,2025-04-01,initial_or_reentry_primary80
2412,中華電,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
6829,千附精密,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
6517,保勝光學,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
2382,廣達,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
3078,僑威,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
2383,台光電,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
2059,川湖,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
1513,中興電,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
3293,鈊象,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
5274,信驊,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
6472,保瑞,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
6446,藥華藥,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
1216,統一,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
3443,創意,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
3019,亞光,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
2543,皇昌,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
3529,力旺,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
2454,聯發科,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
2912,統一超,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
8070,長華*,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
3008,大立光,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
8936,國統,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
9904,寶成,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
9939,宏全,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
2353,宏碁,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
8436,大江,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
6121,新普,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
3680,家登,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
6691,洋基工程,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
5289,宜鼎,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
6409,旭隼,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
2474,可成,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
6670,復盛應用,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
2439,美律,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
2812,台中銀,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
9958,世紀鋼,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
2753,八方雲集,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
1795,美時,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80
2453,凌群,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
5439,高技,TPEx,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
8033,雷虎,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
2610,華航,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
5530,龍巖,TPEx,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
3044,健鼎,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
2027,大成鋼,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
3665,貿聯-KY,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
1785,光洋科,TPEx,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
2368,金像電,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
6799,來頡,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
8464,億豐,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
6669,緯穎,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
6140,訊達,TPEx,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
6757,台灣虎航,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
2395,研華,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
3056,富華新,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
3227,原相,TPEx,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
3022,威強電,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
4766,南寶,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
1584,精剛,TPEx,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80
2884,玉山金,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
8069,元太,TPEx,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
2468,華經,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
3147,大綜,TPEx,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
2393,億光,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
3596,智易,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
3005,神基,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
6415,矽力*-KY,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
6446,藥華藥,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
1524,耿鼎,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
3711,日月光投控,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
6274,台燿,TPEx,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
3017,奇鋐,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
8155,博智,TPEx,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
9958,世紀鋼,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
2471,資通,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
3528,安馳,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
8390,金益鼎,TPEx,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
3036,文曄,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
6691,洋基工程,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
3702,大聯大,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
2912,統一超,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
2313,華通,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
3029,零壹,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80
3705,永信,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
2379,瑞昱,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
1102,亞泥,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
5880,合庫金,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
2303,聯電,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
5876,上海商銀,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
6669,緯穎,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
3037,欣興,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
3443,創意,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
1560,中砂,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
3324,雙鴻,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
3709,鑫聯大投控,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
6215,和椿,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
6510,精測,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
2801,彰銀,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
8096,擎亞,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
1795,美時,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
1815,富喬,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
8436,大江,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
6829,千附精密,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
5269,祥碩,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
5274,信驊,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
3706,神達,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
2543,皇昌,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
2360,致茂,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
8028,昇陽半導體,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
3583,辛耘,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
6279,胡連,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
2328,廣宇,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
8070,長華*,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80
2610,華航,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
6140,訊達,TPEx,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
5536,聖暉*,TPEx,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
2474,可成,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
3596,智易,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
3008,大立光,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
8072,陞泰,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
2468,華經,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
4958,臻鼎-KY,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
3227,原相,TPEx,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
1319,東陽,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
1519,華城,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
8222,寶一,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
6177,達麗,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
3019,亞光,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
3413,京鼎,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
1476,儒鴻,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
3005,神基,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
2301,光寶科,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
2753,八方雲集,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
6285,啟碁,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
9907,統一實,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
6197,佳必琪,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
2345,智邦,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
6165,浪凡,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
5347,世界,TPEx,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
5439,高技,TPEx,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
6223,旺矽,TPEx,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80
3533,嘉澤,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
6148,驊宏資,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
3147,大綜,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
2890,永豐金,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
2449,京元電子,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
3045,台灣大,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
3264,欣銓,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
2385,群光,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
2376,技嘉,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
6488,環球晶,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
2360,致茂,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
4979,華星光,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
2887,台新新光金,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
2404,漢唐,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
3131,弘塑,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
2308,台達電,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
3706,神達,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
2359,所羅門,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
2645,長榮航太,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
6781,AES-KY,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
3434,哲固,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
1597,直得,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
4541,晟田,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
6805,富世達,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
3163,波若威,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
5483,中美晶,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
6510,精測,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
2892,第一金,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
4576,大銀微系統,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
2368,金像電,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
5269,祥碩,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
2027,大成鋼,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
3081,聯亞,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
3709,鑫聯大投控,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
5244,弘凱,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80
2383,台光電,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
3036,文曄,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
6147,頎邦,TPEx,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
6197,佳必琪,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
8016,矽創,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
4763,材料*-KY,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
1514,亞力,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
6472,保瑞,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
6274,台燿,TPEx,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
1513,中興電,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
5274,信驊,TPEx,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
6213,聯茂,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
3413,京鼎,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
1210,大成,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
1102,亞泥,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
2504,國產,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
3005,神基,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80
