date,ticker,market,open,high,low,close,volume,turnover_value,source_url,source_route,source_quality,adjustment_policy,raw_sha256,raw_cache_path,retrieval_time_utc,future_data_violation_count
2025-04-01,1522,TWSE,54.1,55.0,53.8,54.5,724933.0,39555571.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=1522&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,80ffd270953a7bc2025d46d87cd824b93ec7c56c5c24f4249df624b2929554f4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_1522_2025-04.json,2026-07-12T05:14:30.096355+00:00,0
2025-06-30,1618,TWSE,49.0,49.35,47.3,47.3,1543427.0,74023962.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=1618&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,585929ea59ed465bf21a58633e9e9791e0719ccb27dbcc677e6f991483e778d5,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_1618_2025-06.json,2026-07-12T05:14:30.256379+00:00,0
2025-06-02,2301,TWSE,101.0,101.5,100.0,101.0,7013450.0,705678362.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-03,2301,TWSE,101.5,103.5,101.0,103.0,8630547.0,886253864.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-04,2301,TWSE,103.5,107.5,103.5,106.0,15950113.0,1685881334.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-05,2301,TWSE,106.0,107.5,105.0,106.0,9961892.0,1058815268.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-06,2301,TWSE,106.0,107.0,105.5,106.0,4476941.0,475686112.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-09,2301,TWSE,107.0,107.0,104.5,105.5,3196263.0,337250173.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-10,2301,TWSE,105.5,107.0,105.0,107.0,4658085.0,496216523.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-11,2301,TWSE,107.0,107.5,104.0,106.0,9783310.0,1027930886.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-12,2301,TWSE,106.0,107.5,105.5,107.5,5462093.0,584677702.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-13,2301,TWSE,107.0,108.5,106.0,108.5,8772918.0,946497115.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-16,2301,TWSE,107.5,108.5,107.0,108.5,3681739.0,398117106.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-17,2301,TWSE,109.0,109.5,107.0,107.5,5088998.0,549521747.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-18,2301,TWSE,108.5,109.5,107.5,108.5,5646590.0,614307585.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-19,2301,TWSE,108.5,109.0,107.0,107.0,2721306.0,292801598.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-20,2301,TWSE,107.0,108.5,106.0,107.0,14538268.0,1555740478.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-23,2301,TWSE,106.0,107.5,105.5,106.0,6670307.0,707581815.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-24,2301,TWSE,108.0,110.0,107.5,109.0,10043147.0,1097145942.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-25,2301,TWSE,109.0,110.0,108.0,109.5,5287120.0,578902378.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-26,2301,TWSE,110.0,112.0,110.0,111.0,11433945.0,1270810855.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-27,2301,TWSE,111.5,112.5,110.5,111.5,11143378.0,1244827352.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2025-06-30,2301,TWSE,111.0,112.5,109.5,110.5,9395829.0,1041234977.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250601&stockNo=2301&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,de2b605511fc6c57aa8501c621f6d9b902a4ea2796002c72b00f7f6ab1775fea,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2301_2025-06.json,2026-07-12T05:14:30.351579+00:00,0
2026-05-04,2476,TWSE,112.0,115.0,110.0,114.0,6671524.0,752741046.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
2026-05-05,2476,TWSE,115.0,117.5,113.0,116.0,4603104.0,532035619.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
2026-05-06,2476,TWSE,117.5,117.5,109.0,114.0,5715575.0,645394541.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
2026-05-07,2476,TWSE,115.0,119.0,113.0,114.5,4769033.0,553439757.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
2026-05-08,2476,TWSE,115.0,115.5,109.0,112.0,6334767.0,708773761.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
2026-05-11,2476,TWSE,116.0,122.0,111.5,119.5,8541937.0,1005940863.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
2026-05-12,2476,TWSE,122.0,122.5,115.5,118.5,6600353.0,783865814.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
2026-05-13,2476,TWSE,116.0,119.0,114.0,118.5,2875847.0,335349923.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
2026-05-14,2476,TWSE,119.0,121.0,117.0,119.0,3695736.0,439138703.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
2026-05-15,2476,TWSE,121.0,121.0,114.5,115.0,4959603.0,577138570.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
2026-05-18,2476,TWSE,115.0,122.5,112.0,118.5,6509556.0,774427499.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
2026-05-19,2476,TWSE,119.5,121.0,113.0,115.0,4173876.0,483329819.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
2026-05-20,2476,TWSE,115.0,118.5,113.0,114.0,2743475.0,317245424.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
2026-05-21,2476,TWSE,116.5,122.0,116.0,120.0,5525278.0,661148257.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
2026-05-22,2476,TWSE,123.5,124.5,119.0,121.0,7045030.0,858757275.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
2026-05-25,2476,TWSE,123.0,127.5,122.0,124.5,8008393.0,997715521.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=2476&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,8c2db909f50de8c22793ade42219aa93360cba84dae1094a2441c104eb0aa376,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_2476_2026-05.json,2026-07-12T05:14:30.440719+00:00,0
