family,ticker,market,required_dates,ready_dates,blocked_dates,ready_share
securities_lending,4576,TWSE,59,55,4,0.9322033898
securities_lending,4583,TWSE,90,86,4,0.9555555556
securities_lending,4585,TWSE,5,1,4,0.2
securities_lending,4714,TPEx,3,3,0,1.0
securities_lending,4721,TPEx,15,15,0,1.0
securities_lending,4746,TWSE,66,63,3,0.9545454545
securities_lending,4749,TPEx,157,157,0,1.0
securities_lending,4755,TWSE,8,6,2,0.75
securities_lending,4763,TWSE,254,250,4,0.9842519685
securities_lending,4764,TWSE,14,14,0,1.0
securities_lending,4766,TWSE,29,25,4,0.8620689655
securities_lending,4768,TPEx,41,41,0,1.0
securities_lending,4770,TWSE,24,20,4,0.8333333333
securities_lending,4772,TPEx,103,103,0,1.0
securities_lending,4903,TPEx,3,3,0,1.0
securities_lending,4904,TWSE,375,375,0,1.0
securities_lending,4906,TWSE,64,60,4,0.9375
securities_lending,4908,TPEx,39,39,0,1.0
securities_lending,4909,TPEx,40,40,0,1.0
securities_lending,4912,TWSE,5,1,4,0.2
securities_lending,4915,TWSE,24,20,4,0.8333333333
securities_lending,4916,TWSE,35,31,4,0.8857142857
securities_lending,4919,TWSE,19,15,4,0.7894736842
securities_lending,4931,TPEx,87,87,0,1.0
securities_lending,4934,TWSE,5,0,5,0.0
securities_lending,4938,TWSE,190,187,3,0.9842105263
securities_lending,4949,TWSE,14,11,3,0.7857142857
securities_lending,4953,TPEx,50,50,0,1.0
securities_lending,4958,TWSE,289,289,0,1.0
securities_lending,4961,TWSE,64,58,6,0.90625
securities_lending,4966,TPEx,146,146,0,1.0
securities_lending,4967,TWSE,146,142,4,0.9726027397
securities_lending,4968,TWSE,52,52,0,1.0
securities_lending,4971,TPEx,49,49,0,1.0
securities_lending,4973,TPEx,10,10,0,1.0
securities_lending,4974,TPEx,16,16,0,1.0
securities_lending,4977,TWSE,66,59,7,0.8939393939
securities_lending,4979,TPEx,226,226,0,1.0
securities_lending,4991,TPEx,63,63,0,1.0
securities_lending,5009,TPEx,63,63,0,1.0
securities_lending,5215,TWSE,5,5,0,1.0
securities_lending,5222,TWSE,10,10,0,1.0
securities_lending,5225,TWSE,5,1,4,0.2
securities_lending,5234,TWSE,63,55,8,0.873015873
securities_lending,5236,TPEx,5,5,0,1.0
securities_lending,5244,TWSE,5,1,4,0.2
securities_lending,5251,TPEx,20,20,0,1.0
securities_lending,5258,TWSE,56,52,4,0.9285714286
securities_lending,5263,TPEx,5,5,0,1.0
securities_lending,5264,TWSE,5,0,5,0.0
securities_lending,5269,TWSE,177,177,0,1.0
securities_lending,5274,TPEx,188,188,0,1.0
securities_lending,5284,TWSE,82,78,4,0.9512195122
securities_lending,5289,TPEx,121,121,0,1.0
securities_lending,5291,TPEx,3,3,0,1.0
securities_lending,5309,TPEx,66,66,0,1.0
securities_lending,5314,TPEx,54,54,0,1.0
securities_lending,5315,TPEx,3,3,0,1.0
securities_lending,5321,TPEx,5,5,0,1.0
securities_lending,5328,TPEx,3,3,0,1.0
securities_lending,5340,TPEx,37,37,0,1.0
securities_lending,5347,TPEx,268,268,0,1.0
securities_lending,5351,TPEx,17,17,0,1.0
securities_lending,5371,TPEx,42,42,0,1.0
securities_lending,5381,TPEx,12,12,0,1.0
securities_lending,5386,TPEx,22,22,0,1.0
securities_lending,5388,TWSE,79,76,3,0.9620253165
securities_lending,5425,TPEx,43,43,0,1.0
securities_lending,5426,TPEx,5,5,0,1.0
securities_lending,5434,TWSE,88,84,4,0.9545454545
securities_lending,5439,TPEx,172,172,0,1.0
securities_lending,5443,TPEx,129,129,0,1.0
securities_lending,5452,TPEx,4,4,0,1.0
securities_lending,5465,TPEx,3,3,0,1.0
securities_lending,5469,TWSE,75,68,7,0.9066666667
securities_lending,5474,TPEx,9,9,0,1.0
securities_lending,5478,TPEx,8,8,0,1.0
securities_lending,5483,TPEx,181,181,0,1.0
securities_lending,5508,TPEx,53,53,0,1.0
securities_lending,5521,TWSE,14,11,3,0.7857142857
securities_lending,5522,TWSE,14,11,3,0.7857142857
securities_lending,5530,TPEx,8,8,0,1.0
securities_lending,5534,TWSE,30,26,4,0.8666666667
securities_lending,5536,TPEx,115,115,0,1.0
securities_lending,5706,TWSE,24,20,4,0.8333333333
securities_lending,5871,TWSE,146,142,4,0.9726027397
securities_lending,5876,TWSE,177,177,0,1.0
securities_lending,5880,TWSE,140,140,0,1.0
securities_lending,5904,TPEx,38,38,0,1.0
securities_lending,6005,TWSE,21,21,0,1.0
securities_lending,6015,TPEx,3,3,0,1.0
securities_lending,6016,TPEx,3,3,0,1.0
securities_lending,6026,TPEx,3,3,0,1.0
securities_lending,6104,TPEx,112,112,0,1.0
securities_lending,6111,TPEx,5,5,0,1.0
securities_lending,6112,TWSE,10,10,0,1.0
securities_lending,6117,TWSE,49,45,4,0.9183673469
securities_lending,6121,TPEx,96,96,0,1.0
securities_lending,6122,TPEx,5,5,0,1.0
securities_lending,6125,TPEx,15,15,0,1.0
securities_lending,6126,TPEx,17,17,0,1.0
securities_lending,6138,TPEx,115,115,0,1.0
securities_lending,6139,TWSE,196,196,0,1.0
securities_lending,6140,TPEx,28,28,0,1.0
securities_lending,6143,TPEx,75,75,0,1.0
securities_lending,6146,TPEx,3,3,0,1.0
securities_lending,6147,TPEx,55,55,0,1.0
securities_lending,6148,TPEx,24,24,0,1.0
securities_lending,6150,TPEx,5,5,0,1.0
securities_lending,6165,TWSE,5,1,4,0.2
securities_lending,6173,TPEx,45,45,0,1.0
securities_lending,6175,TPEx,21,21,0,1.0
securities_lending,6176,TWSE,183,183,0,1.0
securities_lending,6177,TWSE,20,16,4,0.8
securities_lending,6182,TPEx,81,81,0,1.0
securities_lending,6187,TPEx,134,134,0,1.0
securities_lending,6188,TPEx,58,58,0,1.0
securities_lending,6189,TWSE,33,33,0,1.0
securities_lending,6190,TPEx,67,67,0,1.0
securities_lending,6191,TWSE,111,104,7,0.9369369369
securities_lending,6196,TWSE,64,60,4,0.9375
securities_lending,6197,TWSE,120,120,0,1.0
securities_lending,6203,TPEx,5,5,0,1.0
securities_lending,6206,TWSE,40,36,4,0.9
securities_lending,6207,TPEx,34,34,0,1.0
securities_lending,6209,TWSE,26,26,0,1.0
securities_lending,6213,TWSE,213,213,0,1.0
securities_lending,6214,TWSE,29,25,4,0.8620689655
securities_lending,6215,TWSE,86,86,0,1.0
securities_lending,6223,TPEx,343,343,0,1.0
securities_lending,6227,TPEx,14,14,0,1.0
securities_lending,6231,TPEx,79,79,0,1.0
securities_lending,6235,TWSE,43,35,8,0.8139534884
securities_lending,6239,TWSE,238,234,4,0.9831932773
securities_lending,6243,TWSE,31,30,1,0.9677419355
securities_lending,6244,TPEx,10,10,0,1.0
securities_lending,6245,TPEx,5,5,0,1.0
securities_lending,6257,TWSE,252,252,0,1.0
securities_lending,6261,TPEx,10,10,0,1.0
securities_lending,6265,TPEx,3,3,0,1.0
securities_lending,6269,TWSE,4,4,0,1.0
securities_lending,6271,TWSE,32,29,3,0.90625
securities_lending,6274,TPEx,303,303,0,1.0
securities_lending,6275,TPEx,5,5,0,1.0
securities_lending,6278,TWSE,76,72,4,0.9473684211
securities_lending,6279,TPEx,32,32,0,1.0
securities_lending,6282,TWSE,117,117,0,1.0
securities_lending,6284,TPEx,85,85,0,1.0
securities_lending,6285,TWSE,232,228,4,0.9827586207
securities_lending,6288,TWSE,18,18,0,1.0
securities_lending,6290,TPEx,214,214,0,1.0
securities_lending,6291,TPEx,14,14,0,1.0
securities_lending,6409,TWSE,59,55,4,0.9322033898
securities_lending,6411,TPEx,8,8,0,1.0
securities_lending,6412,TWSE,5,5,0,1.0
securities_lending,6414,TWSE,173,173,0,1.0
securities_lending,6415,TWSE,185,185,0,1.0
securities_lending,6425,TPEx,4,4,0,1.0
securities_lending,6435,TPEx,3,3,0,1.0
securities_lending,6438,TWSE,54,50,4,0.9259259259
securities_lending,6442,TWSE,128,124,4,0.96875
securities_lending,6446,TWSE,211,207,4,0.981042654
securities_lending,6449,TWSE,37,33,4,0.8918918919
securities_lending,6451,TWSE,35,27,8,0.7714285714
securities_lending,6470,TPEx,10,10,0,1.0
securities_lending,6472,TWSE,202,198,4,0.9801980198
securities_lending,6485,TPEx,19,19,0,1.0
securities_lending,6488,TPEx,124,124,0,1.0
securities_lending,6491,TWSE,84,84,0,1.0
securities_lending,6505,TWSE,16,12,4,0.75
securities_lending,6510,TPEx,134,134,0,1.0
securities_lending,6515,TWSE,168,164,4,0.9761904762
securities_lending,6517,TPEx,13,13,0,1.0
securities_lending,6526,TWSE,174,152,22,0.8735632184
securities_lending,6530,TPEx,44,44,0,1.0
securities_lending,6531,TWSE,313,309,4,0.9872204473
securities_lending,6533,TWSE,23,23,0,1.0
