date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy,source_url,source_route
2015-01-09,1101,台泥,TWSE,42.3,42.6,41.8,41.8,10494129,441333468,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150101&stockNo=1101&response=json,TWSE_STOCK_DAY
2018-04-03,1609,大亞,TWSE,15.7,17.05,15.6,16.7,84952472,1381057567,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180401&stockNo=1609&response=json,TWSE_STOCK_DAY
2018-04-09,1609,大亞,TWSE,17.75,18.25,16.8,17.9,98802764,1736044654,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180401&stockNo=1609&response=json,TWSE_STOCK_DAY
2018-04-13,1609,大亞,TWSE,16.1,16.65,15.9,15.9,28986635,469621619,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180401&stockNo=1609&response=json,TWSE_STOCK_DAY
2018-04-16,1609,大亞,TWSE,16.1,16.6,15.45,16.1,35247214,564202224,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180401&stockNo=1609&response=json,TWSE_STOCK_DAY
2018-04-20,1609,大亞,TWSE,16.5,17.1,16.3,16.4,49653695,830990297,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180401&stockNo=1609&response=json,TWSE_STOCK_DAY
2018-04-23,1609,大亞,TWSE,16.5,16.75,16.0,16.1,16083264,262621274,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180401&stockNo=1609&response=json,TWSE_STOCK_DAY
2018-04-27,1609,大亞,TWSE,14.95,15.1,14.35,14.95,17372148,256920896,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180401&stockNo=1609&response=json,TWSE_STOCK_DAY
2018-04-30,1609,大亞,TWSE,15.2,16.0,14.9,15.8,31471240,492431607,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180401&stockNo=1609&response=json,TWSE_STOCK_DAY
2020-09-25,1609,大亞,TWSE,16.8,17.25,15.5,16.1,37726220,621324069,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200901&stockNo=1609&response=json,TWSE_STOCK_DAY
2020-09-28,1609,大亞,TWSE,16.6,17.3,16.4,17.0,32518431,550316763,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200901&stockNo=1609&response=json,TWSE_STOCK_DAY
2020-09-30,1609,大亞,TWSE,16.8,17.25,16.7,17.1,16171364,274976388,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200901&stockNo=1609&response=json,TWSE_STOCK_DAY
2020-10-07,1609,大亞,TWSE,17.75,18.2,17.55,17.85,22179575,397713030,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20201001&stockNo=1609&response=json,TWSE_STOCK_DAY
2015-07-31,1707,葡萄王,TWSE,221.0,221.0,211.0,212.0,1243171,265847252,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150701&stockNo=1707&response=json,TWSE_STOCK_DAY
2015-08-03,1707,葡萄王,TWSE,210.5,210.5,197.5,199.0,2517596,505089200,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150801&stockNo=1707&response=json,TWSE_STOCK_DAY
2015-08-07,1707,葡萄王,TWSE,173.5,191.0,171.0,189.0,3275303,595483464,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150801&stockNo=1707&response=json,TWSE_STOCK_DAY
2015-08-10,1707,葡萄王,TWSE,190.0,194.5,187.5,189.0,2464162,471395780,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150801&stockNo=1707&response=json,TWSE_STOCK_DAY
2020-03-13,1707,葡萄王,TWSE,200.0,210.0,198.0,209.0,2839539,579902612,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200301&stockNo=1707&response=json,TWSE_STOCK_DAY
2020-03-16,1707,葡萄王,TWSE,208.5,218.5,208.5,210.0,2156568,460290212,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200301&stockNo=1707&response=json,TWSE_STOCK_DAY
2020-03-20,1707,葡萄王,TWSE,190.0,193.0,185.5,185.5,1338004,252721252,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200301&stockNo=1707&response=json,TWSE_STOCK_DAY
2020-03-23,1707,葡萄王,TWSE,183.5,184.0,175.0,181.0,1054050,190175650,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200301&stockNo=1707&response=json,TWSE_STOCK_DAY
2015-09-11,1710,東聯,TWSE,25.0,25.2,24.85,24.9,787204,19660206,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150901&stockNo=1710&response=json,TWSE_STOCK_DAY
2015-09-14,1710,東聯,TWSE,25.2,25.25,24.55,24.6,1181564,29399365,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150901&stockNo=1710&response=json,TWSE_STOCK_DAY
2015-09-18,1710,東聯,TWSE,24.75,25.0,24.45,24.8,1341552,33116030,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150901&stockNo=1710&response=json,TWSE_STOCK_DAY
2015-09-21,1710,東聯,TWSE,24.65,24.65,24.4,24.55,777503,19016820,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150901&stockNo=1710&response=json,TWSE_STOCK_DAY
2021-10-22,1710,東聯,TWSE,26.55,27.05,25.6,25.85,37204603,979179344,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211001&stockNo=1710&response=json,TWSE_STOCK_DAY
2021-10-25,1710,東聯,TWSE,26.05,27.0,25.6,26.55,28912242,762117169,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211001&stockNo=1710&response=json,TWSE_STOCK_DAY
2021-10-29,1710,東聯,TWSE,23.95,24.45,23.7,23.85,14987535,359496971,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211001&stockNo=1710&response=json,TWSE_STOCK_DAY
2021-11-01,1710,東聯,TWSE,23.85,24.15,23.55,23.95,9964006,237066109,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211101&stockNo=1710&response=json,TWSE_STOCK_DAY
2021-09-17,1711,永光,TWSE,26.0,26.45,24.25,24.7,140520439,3565739552,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210901&stockNo=1711&response=json,TWSE_STOCK_DAY
2021-09-22,1711,永光,TWSE,24.55,27.1,24.2,26.65,193607709,5028351355,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210901&stockNo=1711&response=json,TWSE_STOCK_DAY
2021-09-24,1711,永光,TWSE,27.0,27.5,25.45,25.55,81319971,2147497171,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210901&stockNo=1711&response=json,TWSE_STOCK_DAY
2021-09-29,1711,永光,TWSE,24.85,26.0,24.6,25.1,56442144,1434571430,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210901&stockNo=1711&response=json,TWSE_STOCK_DAY
2021-10-01,1711,永光,TWSE,24.9,25.4,23.8,25.0,40177926,986491891,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211001&stockNo=1711&response=json,TWSE_STOCK_DAY
2021-10-04,1711,永光,TWSE,25.15,25.65,24.0,24.0,36402460,894691937,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211001&stockNo=1711&response=json,TWSE_STOCK_DAY
2021-10-08,1711,永光,TWSE,25.9,26.35,25.2,25.3,48506865,1250276929,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211001&stockNo=1711&response=json,TWSE_STOCK_DAY
2021-10-12,1711,永光,TWSE,25.1,26.25,25.1,25.85,55021087,1415654534,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211001&stockNo=1711&response=json,TWSE_STOCK_DAY
2021-10-08,1727,中華化,TWSE,32.35,34.7,31.95,33.0,46959910,1573806901,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211001&stockNo=1727&response=json,TWSE_STOCK_DAY
2021-10-12,1727,中華化,TWSE,32.75,36.3,32.6,36.3,59815784,2088354037,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211001&stockNo=1727&response=json,TWSE_STOCK_DAY
2021-10-15,1727,中華化,TWSE,36.9,39.6,36.65,39.6,53692116,2058265125,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211001&stockNo=1727&response=json,TWSE_STOCK_DAY
2021-10-19,1727,中華化,TWSE,46.8,47.9,43.3,44.15,143819739,6573067472,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211001&stockNo=1727&response=json,TWSE_STOCK_DAY
2021-11-05,1727,中華化,TWSE,49.4,51.6,49.0,51.6,37126538,1885039177,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211101&stockNo=1727&response=json,TWSE_STOCK_DAY
2021-11-08,1727,中華化,TWSE,53.7,55.8,47.9,48.85,89404790,4694142429,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211101&stockNo=1727&response=json,TWSE_STOCK_DAY
2021-11-12,1727,中華化,TWSE,56.3,58.0,53.5,56.0,33455402,1856965168,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211101&stockNo=1727&response=json,TWSE_STOCK_DAY
2021-11-15,1727,中華化,TWSE,56.8,58.2,54.3,54.5,32718799,1848842944,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211101&stockNo=1727&response=json,TWSE_STOCK_DAY
2022-04-01,1727,中華化,TWSE,50.4,52.4,50.2,50.3,12271996,628027972,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220401&stockNo=1727&response=json,TWSE_STOCK_DAY
2022-04-06,1727,中華化,TWSE,49.6,50.7,49.1,49.25,5919806,293735026,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220401&stockNo=1727&response=json,TWSE_STOCK_DAY
2022-04-08,1727,中華化,TWSE,47.8,50.8,47.35,49.3,18802245,935301905,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220401&stockNo=1727&response=json,TWSE_STOCK_DAY
2022-04-13,1727,中華化,TWSE,49.35,49.8,47.7,47.95,5718700,278108462,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220401&stockNo=1727&response=json,TWSE_STOCK_DAY
2022-04-15,1727,中華化,TWSE,48.35,48.8,46.7,47.0,4226052,200409764,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220401&stockNo=1727&response=json,TWSE_STOCK_DAY
2022-04-18,1727,中華化,TWSE,47.2,47.75,45.8,47.3,5083846,238843721,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220401&stockNo=1727&response=json,TWSE_STOCK_DAY
2022-04-22,1727,中華化,TWSE,47.6,49.5,47.6,48.35,10119618,491391063,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220401&stockNo=1727&response=json,TWSE_STOCK_DAY
2022-04-25,1727,中華化,TWSE,47.9,48.25,47.0,47.3,2767056,131390611,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220401&stockNo=1727&response=json,TWSE_STOCK_DAY
2018-12-14,1730,花仙子,TWSE,68.2,71.7,66.5,69.4,2612806,181023013,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181201&stockNo=1730&response=json,TWSE_STOCK_DAY
2018-12-17,1730,花仙子,TWSE,69.0,69.1,66.6,67.2,1094881,73854296,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181201&stockNo=1730&response=json,TWSE_STOCK_DAY
2018-12-21,1730,花仙子,TWSE,66.6,69.6,66.6,67.8,2209868,151127524,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181201&stockNo=1730&response=json,TWSE_STOCK_DAY
2018-12-24,1730,花仙子,TWSE,69.3,69.3,67.1,67.3,549286,37206315,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181201&stockNo=1730&response=json,TWSE_STOCK_DAY
2020-03-20,1732,毛寶,TWSE,30.3,32.4,27.55,27.55,10068360,308790638,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200301&stockNo=1732&response=json,TWSE_STOCK_DAY
2020-03-23,1732,毛寶,TWSE,29.0,30.25,28.5,30.1,5557116,165425214,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200301&stockNo=1732&response=json,TWSE_STOCK_DAY
2020-03-27,1732,毛寶,TWSE,29.45,29.9,28.65,28.65,3236022,94520857,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200301&stockNo=1732&response=json,TWSE_STOCK_DAY
2020-03-30,1732,毛寶,TWSE,29.8,30.8,28.6,28.6,4264220,126593666,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200301&stockNo=1732&response=json,TWSE_STOCK_DAY
2020-04-10,1732,毛寶,TWSE,29.8,31.25,29.75,29.95,4889502,148905860,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200401&stockNo=1732&response=json,TWSE_STOCK_DAY
2020-04-13,1732,毛寶,TWSE,30.15,31.05,29.85,30.35,3800651,115747488,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200401&stockNo=1732&response=json,TWSE_STOCK_DAY
2020-04-17,1732,毛寶,TWSE,29.0,29.0,27.6,28.65,3177376,89563376,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200401&stockNo=1732&response=json,TWSE_STOCK_DAY
2020-04-20,1732,毛寶,TWSE,29.8,29.9,29.1,29.4,2363100,69642630,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200401&stockNo=1732&response=json,TWSE_STOCK_DAY
2019-06-21,1736,喬山,TWSE,68.6,69.3,67.6,68.4,2858485,195950880,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190601&stockNo=1736&response=json,TWSE_STOCK_DAY
2019-06-24,1736,喬山,TWSE,69.1,71.1,68.1,68.1,4272045,297590862,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190601&stockNo=1736&response=json,TWSE_STOCK_DAY
2019-06-28,1736,喬山,TWSE,69.6,70.5,68.4,68.6,2662962,184360490,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190601&stockNo=1736&response=json,TWSE_STOCK_DAY
2019-07-01,1736,喬山,TWSE,68.9,68.9,62.9,64.3,7120503,463410235,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190701&stockNo=1736&response=json,TWSE_STOCK_DAY
2019-08-08,1736,喬山,TWSE,85.1,93.0,85.1,90.8,11411222,1020390160,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190801&stockNo=1736&response=json,TWSE_STOCK_DAY
2019-08-12,1736,喬山,TWSE,91.6,96.4,91.6,95.4,7685671,722556845,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190801&stockNo=1736&response=json,TWSE_STOCK_DAY
2019-08-16,1736,喬山,TWSE,94.5,95.0,90.2,90.2,4055572,371949688,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190801&stockNo=1736&response=json,TWSE_STOCK_DAY
2019-08-19,1736,喬山,TWSE,90.5,91.7,89.0,89.3,4268294,383977146,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190801&stockNo=1736&response=json,TWSE_STOCK_DAY
2019-11-29,1736,喬山,TWSE,92.5,93.0,88.5,89.0,4059081,366044409,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191101&stockNo=1736&response=json,TWSE_STOCK_DAY
2019-12-02,1736,喬山,TWSE,89.5,90.5,87.1,90.5,2686132,240055942,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191201&stockNo=1736&response=json,TWSE_STOCK_DAY
2019-12-06,1736,喬山,TWSE,91.2,92.7,89.7,90.6,3217401,293012427,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191201&stockNo=1736&response=json,TWSE_STOCK_DAY
2019-12-09,1736,喬山,TWSE,90.6,91.6,89.0,89.0,1463458,131702896,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191201&stockNo=1736&response=json,TWSE_STOCK_DAY
2016-01-08,1737,臺鹽,TWSE,33.55,36.4,33.55,35.75,11387155,400102341,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160101&stockNo=1737&response=json,TWSE_STOCK_DAY
2016-01-11,1737,臺鹽,TWSE,35.55,36.2,34.45,34.7,5066491,177581167,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160101&stockNo=1737&response=json,TWSE_STOCK_DAY
2016-01-15,1737,臺鹽,TWSE,33.1,33.3,31.9,32.2,3210721,104340872,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160101&stockNo=1737&response=json,TWSE_STOCK_DAY
2016-01-18,1737,臺鹽,TWSE,32.4,34.5,32.4,32.8,4312033,143487054,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160101&stockNo=1737&response=json,TWSE_STOCK_DAY
2016-01-22,1737,臺鹽,TWSE,31.0,31.15,30.2,30.55,1917008,58540575,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160101&stockNo=1737&response=json,TWSE_STOCK_DAY
2016-01-25,1737,臺鹽,TWSE,30.85,31.8,30.6,31.65,2188647,68736654,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160101&stockNo=1737&response=json,TWSE_STOCK_DAY
2016-01-29,1737,臺鹽,TWSE,32.1,32.55,32.0,32.55,1602554,51727101,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160101&stockNo=1737&response=json,TWSE_STOCK_DAY
2016-02-01,1737,臺鹽,TWSE,34.05,34.05,33.05,33.25,1887989,63355571,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160201&stockNo=1737&response=json,TWSE_STOCK_DAY
2018-08-03,1760,寶齡富錦,TWSE,110.5,118.0,107.0,115.5,6867546,777635790,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180801&stockNo=1760&response=json,TWSE_STOCK_DAY
2018-08-06,1760,寶齡富錦,TWSE,117.0,124.5,116.0,123.0,8117270,982130210,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180801&stockNo=1760&response=json,TWSE_STOCK_DAY
2018-08-10,1760,寶齡富錦,TWSE,118.0,118.0,111.5,112.0,2910484,334011692,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180801&stockNo=1760&response=json,TWSE_STOCK_DAY
2018-08-13,1760,寶齡富錦,TWSE,112.0,112.5,101.0,103.0,2757143,291834872,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180801&stockNo=1760&response=json,TWSE_STOCK_DAY
