market,date,missing_keys,unique_tickers,estimated_response_bytes,network_authorized,network_authority_status
TPEx,2020-04-27,203,203,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-04-28,203,203,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-04-29,203,203,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-04-30,201,201,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-01,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-04,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-05,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-06,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-07,200,200,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-08,200,200,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-11,201,201,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-12,201,201,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-13,201,201,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-14,199,199,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-15,199,199,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-18,200,200,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-19,200,200,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-20,200,200,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-21,196,196,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-22,196,196,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-25,198,198,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-26,198,198,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-27,198,198,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-28,197,197,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-05-29,197,197,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-01,198,198,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-02,198,198,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-03,198,198,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-04,198,198,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-05,198,198,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-08,203,203,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-09,203,203,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-10,201,201,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-11,201,201,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-12,201,201,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-15,205,205,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-16,205,205,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-17,205,205,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-18,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-19,201,201,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-22,205,205,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-23,205,205,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-24,205,205,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-25,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-26,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-29,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-06-30,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-01,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-02,205,205,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-03,205,205,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-06,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-07,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-08,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-09,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-10,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-13,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-14,208,208,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-15,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-16,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-17,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-20,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-21,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-22,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-23,208,208,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-24,208,208,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-27,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-28,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-29,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-30,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-07-31,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-03,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-04,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-05,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-06,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-07,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-10,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-11,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-12,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-13,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-14,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-17,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-18,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-19,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-20,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-21,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-24,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-25,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-26,209,209,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-27,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-28,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-08-31,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-01,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-02,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-03,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-04,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-07,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-08,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-09,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-10,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-11,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-14,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-15,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-16,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-17,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-18,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-21,211,211,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-22,211,211,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-23,211,211,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-24,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-25,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-28,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-29,211,211,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-09-30,211,211,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-01,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-02,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-05,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-06,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-07,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-08,208,208,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-09,211,211,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-12,211,211,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-13,211,211,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-14,211,211,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-15,211,211,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-16,211,211,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-19,216,216,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-20,216,216,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-21,216,216,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-22,214,214,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-23,214,214,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-26,214,214,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-27,214,214,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-28,214,214,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-29,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-10-30,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-02,212,212,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-03,212,212,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-04,211,211,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-05,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-06,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-09,213,213,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-10,213,213,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-11,213,213,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-12,213,213,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-13,213,213,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-16,214,214,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-17,214,214,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-18,214,214,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-19,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-20,210,210,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-23,211,211,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-24,211,211,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-25,211,211,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-26,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-27,206,206,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-11-30,208,208,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-01,208,208,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-02,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-03,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-04,207,207,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-07,208,208,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-08,208,208,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-09,208,208,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-10,204,204,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-11,204,204,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-14,205,205,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-15,205,205,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-16,205,205,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-17,203,203,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-18,203,203,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-21,204,204,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-22,204,204,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-23,204,204,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-24,200,200,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-25,200,200,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-28,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-29,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-30,200,200,808670,False,audit_only_wait_strategy_center_decision
TPEx,2020-12-31,200,200,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-01,201,201,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-04,201,201,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-05,201,201,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-06,201,201,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-07,201,201,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-08,201,201,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-11,203,203,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-12,203,203,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-13,203,203,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-14,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-15,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-18,204,204,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-19,204,204,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-20,204,204,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-21,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-22,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-25,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-26,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-27,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-28,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-01-29,202,202,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-02-01,205,205,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-02-02,205,205,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-02-03,205,205,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-02-04,203,203,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-02-05,203,203,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-02-08,204,204,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-02-09,204,204,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-02-10,204,204,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-02-11,201,201,808670,False,audit_only_wait_strategy_center_decision
TPEx,2021-02-12,201,201,808670,False,audit_only_wait_strategy_center_decision
