family,market,date,status,wanted_tickers,filtered_rows,http_status,response_bytes,source_url,response_sha256,retrieval_time_utc,error
margin_short,TPEx,2025-09-02,accepted,452,158,200,96769,https://www.tpex.org.tw/www/zh-tw/margin/balance,15c5d53993fc11b9347d81d1b72842c58af09a3180a2c1bcfdc2c1f31f40fb57,2026-07-11T09:02:25+00:00,
securities_lending,TPEx,2025-09-02,accepted,452,165,200,91244,https://www.tpex.org.tw/www/zh-tw/margin/sbl,b2b7f73c561c811ef3c121355f95ee861f09f57617488a9fe4bf6bca86d5563f,2026-07-11T09:02:25+00:00,
institutional,TPEx,2025-09-02,accepted,452,168,200,138219,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,a4eac080f21e8b511a2674cbae6592fcf47464843483a4baea2c7eb1b866d6e1,2026-07-11T09:02:25+00:00,
institutional,TWSE,2025-09-03,failed,452,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250903&selectType=ALLBUT0999&response=json,3eefcb3079403c8b7454adf4bff6ee114768001f558ff68a9b983a4057d01f84,2026-07-11T09:02:25+00:00,parse_JSONDecodeError
margin_short,TWSE,2025-09-03,failed,452,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250903&selectType=ALL&response=json,a532b68a4a3e71dcdef4d831931842c3dbf57b450296b1a2184131b487fbf14b,2026-07-11T09:02:25+00:00,parse_JSONDecodeError
securities_lending,TWSE,2025-09-03,failed,452,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250903&response=json,9adaf738e9d2a8fe462b8a357582663ae1ef5ecfbc3cabbe8b3bb60cac84fc56,2026-07-11T09:02:25+00:00,parse_JSONDecodeError
margin_short,TPEx,2025-09-03,accepted,452,158,200,96700,https://www.tpex.org.tw/www/zh-tw/margin/balance,f6043045ac4bfdf308456e21d8057bdc1028db3eb9dbd932ecd8709de51af47c,2026-07-11T09:02:26+00:00,
institutional,TPEx,2025-09-03,accepted,452,168,200,136219,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,f587c259ff7bd854767745096402c36bb3255386b1b40cae80b0a1156aca8895,2026-07-11T09:02:25+00:00,
institutional,TWSE,2025-09-04,failed,452,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250904&selectType=ALLBUT0999&response=json,e879fce9ffa226835fc7527fb8a28ed46d6df6fba7690c73cfff497e022bbcc6,2026-07-11T09:02:26+00:00,parse_JSONDecodeError
securities_lending,TWSE,2025-09-04,failed,452,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250904&response=json,09a8f06a77cc473094f66eee3cfb7c7cf2c67e2eb7bf2e0056c8de358aaa0b97,2026-07-11T09:02:26+00:00,parse_JSONDecodeError
securities_lending,TPEx,2025-09-03,accepted,452,165,200,91190,https://www.tpex.org.tw/www/zh-tw/margin/sbl,ea2e9ba48f936278e3fc69582bcdf32ecd4aca58c4f1dbbf0b1d7e8f0c12326d,2026-07-11T09:02:26+00:00,
margin_short,TPEx,2025-09-04,accepted,452,158,200,96866,https://www.tpex.org.tw/www/zh-tw/margin/balance,b31f7b2c7424a28f48a540d7db77478517035f044f6d76996bf38339790bcf8b,2026-07-11T09:02:26+00:00,
margin_short,TWSE,2025-09-04,failed,452,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250904&selectType=ALL&response=json,2f4ba931cfd02eca2111beaeae98d5b86a51c56a933799b06d07bb7885cb2767,2026-07-11T09:02:26+00:00,parse_JSONDecodeError
institutional,TPEx,2025-09-04,accepted,452,166,200,138203,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,0927d2c7ae89ea5b142ef09a907deed9e30e6c911d6ccc346d11fe1dda7fc1e6,2026-07-11T09:02:26+00:00,
securities_lending,TPEx,2025-09-04,accepted,452,165,200,91799,https://www.tpex.org.tw/www/zh-tw/margin/sbl,dc17ce61d9489e12fa024f91375f36e7a88ab929e48ff78ef163de4c59de3c4f,2026-07-11T09:02:26+00:00,
institutional,TWSE,2025-09-05,failed,452,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250905&selectType=ALLBUT0999&response=json,bc0a879fbbb08694f3120f81441b31a35df4282a07239fe7597df080b6971a82,2026-07-11T09:02:27+00:00,parse_JSONDecodeError
margin_short,TWSE,2025-09-05,failed,452,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250905&selectType=ALL&response=json,3c49044e172483664b8ae6bb00145b24bc3ae282ec4fa9ee98d870e19d0e4660,2026-07-11T09:02:27+00:00,parse_JSONDecodeError
securities_lending,TWSE,2025-09-05,failed,452,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250905&response=json,7d0383a9fee763a06b83e61f55e5ea81ca96bcefcbe3760c743bb080f2709b52,2026-07-11T09:02:27+00:00,parse_JSONDecodeError
margin_short,TPEx,2025-09-05,accepted,452,158,200,96694,https://www.tpex.org.tw/www/zh-tw/margin/balance,f5cfce8e39770e38d8af65fd436151b3fb5639eae28e80a539655e26088747fe,2026-07-11T09:02:27+00:00,
securities_lending,TPEx,2025-09-05,accepted,452,165,200,91243,https://www.tpex.org.tw/www/zh-tw/margin/sbl,50880a72919c8fd33a4c2260c2cd9cdc9f3d5d558416e859831b7bc7b19a603e,2026-07-11T09:02:27+00:00,
institutional,TPEx,2025-09-05,accepted,452,168,200,135798,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,69c80592693188e548ff6225508027829400a94c394b1f66740f38d1befca109,2026-07-11T09:02:27+00:00,
institutional,TWSE,2025-09-08,failed,442,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250908&selectType=ALLBUT0999&response=json,43fa8520f0e2851609f5411a6a10f38f41e9f7a9bfeb43c14eeee8d4c5627112,2026-07-11T09:02:27+00:00,parse_JSONDecodeError
margin_short,TWSE,2025-09-08,failed,442,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250908&selectType=ALL&response=json,5685741e6a0077beb7a90a3bc7f27de3ca5d0c0acb97447098099d4f147d2a2f,2026-07-11T09:02:27+00:00,parse_JSONDecodeError
securities_lending,TWSE,2025-09-08,failed,442,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250908&response=json,59d4b307b3fdebe71fd2606372c0dc8a64aa8034bc8ed72f182458fc3b3cdcc8,2026-07-11T09:02:27+00:00,parse_JSONDecodeError
margin_short,TPEx,2025-09-08,accepted,442,157,200,96638,https://www.tpex.org.tw/www/zh-tw/margin/balance,6334f6d2e1919b85e1949f5d66e4a760f3814647705bb8ab4026bbfeca680297,2026-07-11T09:02:27+00:00,
institutional,TPEx,2025-09-08,accepted,442,166,200,139156,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,907b40a1423604948742f7d5063a783fac7dfe26759121cd31c2198c4320dacf,2026-07-11T09:02:27+00:00,
institutional,TWSE,2025-09-09,failed,442,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250909&selectType=ALLBUT0999&response=json,9e89ddbef362b11c496d7449903fad1991a21d834e6779d103782610a5eff028,2026-07-11T09:02:28+00:00,parse_JSONDecodeError
securities_lending,TPEx,2025-09-08,accepted,442,163,200,90912,https://www.tpex.org.tw/www/zh-tw/margin/sbl,50b389b4ba15547d18d8b28495dfc59422d5a2b00a93587d52f70850876cbed8,2026-07-11T09:02:28+00:00,
securities_lending,TWSE,2025-09-09,failed,442,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250909&response=json,845af846f3deb52c12ad72d855d6430337fda6322deaa78f40ecc8d4886192b3,2026-07-11T09:02:28+00:00,parse_JSONDecodeError
margin_short,TWSE,2025-09-09,failed,442,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250909&selectType=ALL&response=json,4725ee5f72be2b43277ecdc2422cac4a0afeccf50cdcccbbb37ef70cba7e8263,2026-07-11T09:02:28+00:00,parse_JSONDecodeError
margin_short,TPEx,2025-09-09,accepted,442,157,200,96651,https://www.tpex.org.tw/www/zh-tw/margin/balance,4329475c993f4fb32a950f8083ddcc123d15e221868cba1b55a13c98308237cd,2026-07-11T09:02:28+00:00,
institutional,TPEx,2025-09-09,accepted,442,166,200,139272,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,b53ebaebc01dec44d258c126f2c63f236b33845fa3247f9d48dcae9a49beb410,2026-07-11T09:02:28+00:00,
securities_lending,TPEx,2025-09-09,accepted,442,163,200,91126,https://www.tpex.org.tw/www/zh-tw/margin/sbl,eef43dbd2b1e6a623efb4b4faca8641492a1be3104ad9de064c93fc12456edb9,2026-07-11T09:02:28+00:00,
margin_short,TWSE,2025-09-10,failed,442,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250910&selectType=ALL&response=json,7deca75964a6f2e2b5767c0032df925631b0b90d72a128df77b66d4b3725af3f,2026-07-11T09:02:29+00:00,parse_JSONDecodeError
securities_lending,TWSE,2025-09-10,failed,442,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250910&response=json,9269f8b5a5dfa503d2ca0abda10a9e2339669ab45c7b5bd9ccca354885682e48,2026-07-11T09:02:29+00:00,parse_JSONDecodeError
institutional,TWSE,2025-09-10,failed,442,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250910&selectType=ALLBUT0999&response=json,e87f59cff3802b1a2b1115dbf96a46c59df4f8be1d071742204ab5e5db967200,2026-07-11T09:02:28+00:00,parse_JSONDecodeError
securities_lending,TPEx,2025-09-10,accepted,442,163,200,91095,https://www.tpex.org.tw/www/zh-tw/margin/sbl,d3edf16de166e694deb9938158b1ac1ef3f7a5f6bcd5893232b898e19b8c7da1,2026-07-11T09:02:29+00:00,
margin_short,TPEx,2025-09-10,accepted,442,157,200,96608,https://www.tpex.org.tw/www/zh-tw/margin/balance,8cc46f5b3413bb408a552eb64f382bad8c9acd4903d766222beb54645cc86f9a,2026-07-11T09:02:29+00:00,
institutional,TWSE,2025-09-11,failed,442,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250911&selectType=ALLBUT0999&response=json,7fd8c1285e21067b13e0888052213be7b5c4b83761e67f92e2ff2e47ed4a4975,2026-07-11T09:02:29+00:00,parse_JSONDecodeError
institutional,TPEx,2025-09-10,accepted,442,166,200,139726,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,4a9697310745b34b957e978360d0bb845f696bd926337efafc44b965060302e0,2026-07-11T09:02:29+00:00,
margin_short,TWSE,2025-09-11,failed,442,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250911&selectType=ALL&response=json,f06a751565e365f356c16bfed09dbe4cf309ed95363a7f86dd8a734783880b54,2026-07-11T09:02:29+00:00,parse_JSONDecodeError
securities_lending,TWSE,2025-09-11,failed,442,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250911&response=json,8ef188bc5d1659a362924c69b63244e2a400349a8b4cc9de2e5a0b5822951d51,2026-07-11T09:02:29+00:00,parse_JSONDecodeError
margin_short,TPEx,2025-09-11,accepted,442,157,200,96897,https://www.tpex.org.tw/www/zh-tw/margin/balance,b736d651a9d10ce9f3dd9c59961d1f0fc39b8907a8971a54331ed3de9b4e87f6,2026-07-11T09:02:29+00:00,
institutional,TWSE,2025-09-12,failed,442,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250912&selectType=ALLBUT0999&response=json,b89e2807fd3988fdc2102ad411a9a4cee225a213b071f5078f809efe0014308c,2026-07-11T09:02:30+00:00,parse_JSONDecodeError
securities_lending,TPEx,2025-09-11,accepted,442,163,200,91665,https://www.tpex.org.tw/www/zh-tw/margin/sbl,2d47e86de733cb62e9afa2cd8ea2d708a359c5ce301594cbe1626e75a26cc987,2026-07-11T09:02:30+00:00,
institutional,TPEx,2025-09-11,accepted,442,166,200,143426,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,779b00c6584661c267c3431a48d38a9591df20f3b93c02e67908f6b344576c74,2026-07-11T09:02:29+00:00,
securities_lending,TWSE,2025-09-12,failed,442,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250912&response=json,9e29b36052961b210071b6796425fce9564184f86a5e54de64a6f1bd01f9bf33,2026-07-11T09:02:30+00:00,parse_JSONDecodeError
margin_short,TWSE,2025-09-12,failed,442,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250912&selectType=ALL&response=json,e50369a5e6c859db50958225195515db516560d43d0029e45a8cf88c863b6ca2,2026-07-11T09:02:30+00:00,parse_JSONDecodeError
margin_short,TPEx,2025-09-12,accepted,442,157,200,96568,https://www.tpex.org.tw/www/zh-tw/margin/balance,7002df8aadc4f66fc10c2a45b9c206cf79e4277fda5715e902023e92a54e8df8,2026-07-11T09:02:30+00:00,
institutional,TPEx,2025-09-12,accepted,442,165,200,137232,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,b90e08f04ed3ea6543be6acce25b4b5727cc0bd02dc1547f32999fc62792583e,2026-07-11T09:02:30+00:00,
securities_lending,TPEx,2025-09-12,accepted,442,163,200,91265,https://www.tpex.org.tw/www/zh-tw/margin/sbl,862b1f61b5601f0a8d0dc683daf2e798106c08db1aa7fe22c0e5a160c77ea03f,2026-07-11T09:02:30+00:00,
margin_short,TWSE,2025-09-15,failed,438,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250915&selectType=ALL&response=json,75554f239e46dd032dfdf672a0268c4d372da9da115f045fcec0875e88ce27e0,2026-07-11T09:02:30+00:00,parse_JSONDecodeError
institutional,TWSE,2025-09-15,failed,438,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250915&selectType=ALLBUT0999&response=json,c4b41b7a9d60065da39ba72699b5c89abe023e86ad98fed87c5cdc6dc7e62392,2026-07-11T09:02:30+00:00,parse_JSONDecodeError
securities_lending,TWSE,2025-09-15,failed,438,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250915&response=json,9bb99a10e3c87a9a9e38c074ef5520027316387a14b993d5842e480b5478a38f,2026-07-11T09:02:30+00:00,parse_JSONDecodeError
margin_short,TPEx,2025-09-15,accepted,438,156,200,96677,https://www.tpex.org.tw/www/zh-tw/margin/balance,17005afdcd471c6379df3135c4ad2fa6ee6e6c165de1b26b38ff620802b455b9,2026-07-11T09:02:31+00:00,
institutional,TPEx,2025-09-15,accepted,438,165,200,140052,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,049956e682ec3a016fcfb49a57faef9d22bacce88b3933c32afc32805d00d74d,2026-07-11T09:02:30+00:00,
institutional,TWSE,2025-09-16,failed,438,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250916&selectType=ALLBUT0999&response=json,cb1149326fccfc4df6f190f3d0795c67c04a320ff81b1343c292974dadca3545,2026-07-11T09:02:31+00:00,parse_JSONDecodeError
securities_lending,TPEx,2025-09-15,accepted,438,162,200,91473,https://www.tpex.org.tw/www/zh-tw/margin/sbl,758a27f369d243f3bda7e4fa8a509e849026a4c816658cb6cf0ffe20cce423a9,2026-07-11T09:02:31+00:00,
margin_short,TWSE,2025-09-16,failed,438,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250916&selectType=ALL&response=json,c0401c74e5e5d7c7174b6c8f41a30ddda97b728760741920e6f2aa208040b47c,2026-07-11T09:02:31+00:00,parse_JSONDecodeError
securities_lending,TWSE,2025-09-16,failed,438,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250916&response=json,a53acce653a127be900bd31b64db43be594e8ad94d02302e7fce5d972e74d011,2026-07-11T09:02:31+00:00,parse_JSONDecodeError
margin_short,TPEx,2025-09-16,accepted,438,156,200,96602,https://www.tpex.org.tw/www/zh-tw/margin/balance,9a6b43a53c66fda35b42f421e9aaf4a884a136840bb2e8c9cda98b61faf99075,2026-07-11T09:02:31+00:00,
securities_lending,TPEx,2025-09-16,accepted,438,162,200,91331,https://www.tpex.org.tw/www/zh-tw/margin/sbl,d6a0a8ffad9c265cb2438596028255917d88f26e6f52821251f7d5303e2645b0,2026-07-11T09:02:31+00:00,
institutional,TPEx,2025-09-16,accepted,438,165,200,136924,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,9b3737dd77af525805da42baf81884aba7f696c80350d89079782efa32aa8b8b,2026-07-11T09:02:31+00:00,
institutional,TWSE,2025-09-17,failed,438,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250917&selectType=ALLBUT0999&response=json,d519d6f2a328d6b36ef9f6a36ca849d71ab8807d5fa3c862427cee644289800e,2026-07-11T09:02:32+00:00,parse_JSONDecodeError
margin_short,TWSE,2025-09-17,failed,438,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250917&selectType=ALL&response=json,6243af980584f30d976808ff8af3ed8cd97ccc6c9ac48d0716fdd0f3cbe0fab6,2026-07-11T09:02:32+00:00,parse_JSONDecodeError
securities_lending,TWSE,2025-09-17,failed,438,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250917&response=json,dc70706de4ddd84ffbc8cfc6c2257dbb2b23b5b55ec098e2d6d7dd4adb641d70,2026-07-11T09:02:32+00:00,parse_JSONDecodeError
institutional,TPEx,2025-09-17,accepted,438,165,200,135617,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,7597d810f09d31e25d49e9adbf9248a2af2db2b99eeba99175eb70d52b3428a1,2026-07-11T09:02:32+00:00,
institutional,TWSE,2025-09-18,failed,438,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250918&selectType=ALLBUT0999&response=json,1d41e4b05fc3d93da3ac9c61beb2aafe946f38a53a8584f949fbfa8f0a326c3f,2026-07-11T09:02:32+00:00,parse_JSONDecodeError
securities_lending,TPEx,2025-09-17,accepted,438,162,200,91526,https://www.tpex.org.tw/www/zh-tw/margin/sbl,70af279313c78aa370115306fbf4b7a9a1e75c9fcc185abdc3c67f2217190107,2026-07-11T09:02:32+00:00,
margin_short,TWSE,2025-09-18,failed,438,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250918&selectType=ALL&response=json,63606bd865333ccd6e5166bbaf9efdecd614b3bffb6e193ce29329907a87bc22,2026-07-11T09:02:32+00:00,parse_JSONDecodeError
securities_lending,TWSE,2025-09-18,failed,438,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250918&response=json,f7254d93a95049afe0fec6b3504de85ecd1b487d9c290ac01ceef5c014d8e063,2026-07-11T09:02:32+00:00,parse_JSONDecodeError
margin_short,TWSE,2025-09-19,failed,438,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250919&selectType=ALL&response=json,309fbeb01d30646de43ec51d4af77ad366c74dbc6b79238e4720b9383e714816,2026-07-11T09:02:33+00:00,parse_JSONDecodeError
institutional,TWSE,2025-09-19,failed,438,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250919&selectType=ALLBUT0999&response=json,aaf09e8e0499b55345362444c51ec4987b1930338b923446062a688aa980fe5c,2026-07-11T09:02:33+00:00,parse_JSONDecodeError
institutional,TPEx,2025-09-18,accepted,438,165,200,138725,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,ba3e4324c1b93146fe0a7f428f23e4625b2475f3720106e17bd512226216ca38,2026-07-11T09:02:32+00:00,
securities_lending,TPEx,2025-09-18,accepted,438,162,200,91506,https://www.tpex.org.tw/www/zh-tw/margin/sbl,e40f262ef73b46230bbf68bccdea7f6e62ce3d491190dbc5df9ca1b9b929b7b2,2026-07-11T09:02:33+00:00,
securities_lending,TWSE,2025-09-19,failed,438,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250919&response=json,ee025494ac7f093ce748de05b41e2b59f0228968d6b44d794ec1cc0076a8008c,2026-07-11T09:02:33+00:00,parse_JSONDecodeError
margin_short,TPEx,2025-09-17,accepted,438,156,200,96677,https://www.tpex.org.tw/www/zh-tw/margin/balance,b96079cb2df5170bff409d00c8429c897afc1b1b76a992afa85af56366e28f52,2026-07-11T09:02:32+00:00,
institutional,TPEx,2025-09-19,accepted,438,164,200,137045,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,f1eead31bf60c10aa162a31a54c5a6c42774f45ccbed7cadf68d5ca1c8d2c837,2026-07-11T09:02:33+00:00,
institutional,TWSE,2025-09-22,failed,432,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250922&selectType=ALLBUT0999&response=json,b01082d62b3dd0dc4b1b35ab67a20342806a894e80042bcfafb50017f7b91cd3,2026-07-11T09:02:33+00:00,parse_JSONDecodeError
margin_short,TPEx,2025-09-19,accepted,438,156,200,97014,https://www.tpex.org.tw/www/zh-tw/margin/balance,7d2e45a9932c8cfc0364cb074e97b93c3cb9ef7e9f21ecd5c67d33952cb4328d,2026-07-11T09:02:33+00:00,
securities_lending,TWSE,2025-09-22,failed,432,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250922&response=json,67af92fc61c0cc228d60a3700178575b6de681aac3991d15fbd86a67737313be,2026-07-11T09:02:34+00:00,parse_JSONDecodeError
securities_lending,TPEx,2025-09-19,accepted,438,162,200,91679,https://www.tpex.org.tw/www/zh-tw/margin/sbl,acec602c8fef275f4c4a22b083c1fb2a84b13be75cb7327719412f376a6a8150,2026-07-11T09:02:33+00:00,
margin_short,TPEx,2025-09-18,accepted,438,156,200,96740,https://www.tpex.org.tw/www/zh-tw/margin/balance,e0e59a3f25100c3283942af0044fdbf606fb575835eb999e359e86f0bd9789cb,2026-07-11T09:02:32+00:00,
margin_short,TWSE,2025-09-22,failed,432,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250922&selectType=ALL&response=json,2af66c72ea906a2832a468cabe9cf5518c96e10672a7472a2cf451a9e099c713,2026-07-11T09:02:34+00:00,parse_JSONDecodeError
institutional,TPEx,2025-09-22,accepted,432,163,200,137456,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,5f9b8149d1f57c5e93aa1959676bdfc99e0a53bd433d54746d66eb713383c8e2,2026-07-11T09:02:34+00:00,
margin_short,TPEx,2025-09-22,accepted,432,155,200,96976,https://www.tpex.org.tw/www/zh-tw/margin/balance,02cbd28a8905b4c5918e0b3171a36377898f734cf1defa9344245a497e2b4cdc,2026-07-11T09:02:34+00:00,
institutional,TWSE,2025-09-23,failed,432,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250923&selectType=ALLBUT0999&response=json,1ef2a0c67622857b2abd16258c7d8d68f0b56948866bbba8213e75600ae7340b,2026-07-11T09:02:34+00:00,parse_JSONDecodeError
margin_short,TWSE,2025-09-23,failed,432,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250923&selectType=ALL&response=json,ef4562333a3d16dc84f27d406a2d48572c5fad56b06719d6908590a276c102f2,2026-07-11T09:02:34+00:00,parse_JSONDecodeError
securities_lending,TWSE,2025-09-23,failed,432,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250923&response=json,9eb978b1f70917960bed7c2ffb129b4a34b76df4b6a82f2e99d5738980456e4a,2026-07-11T09:02:34+00:00,parse_JSONDecodeError
securities_lending,TPEx,2025-09-22,accepted,432,161,200,91530,https://www.tpex.org.tw/www/zh-tw/margin/sbl,a1e89a8bb54684b0b617c624317896d619dd3ccea896887cba2c8325d55a486b,2026-07-11T09:02:34+00:00,
margin_short,TPEx,2025-09-23,accepted,432,155,200,96994,https://www.tpex.org.tw/www/zh-tw/margin/balance,9cf8cdcc70320d1335abed64c7085cbdcf79ae71633a5bb129423aa6758a3e20,2026-07-11T09:02:34+00:00,
institutional,TPEx,2025-09-23,accepted,432,164,200,137193,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,6a76d1909789f6a505daabdd65bcfcf66e0b11c649149290c9554463dab086f3,2026-07-11T09:02:34+00:00,
margin_short,TWSE,2025-09-24,failed,432,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20250924&selectType=ALL&response=json,d8c8ae9f21a4744bf9a1a7e88072b1d03d6bc56cde3679269b218cfd9ada91ad,2026-07-11T09:02:35+00:00,parse_JSONDecodeError
securities_lending,TWSE,2025-09-24,failed,432,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20250924&response=json,dc595b2acaa5b66c1910b053af3e8a069b528b892ff05e821c6a9a6882d9a34f,2026-07-11T09:02:35+00:00,parse_JSONDecodeError
institutional,TWSE,2025-09-24,failed,432,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250924&selectType=ALLBUT0999&response=json,f574de649bdc8e0cb19c9cc80862711b244528ef61df8d465baa54228da50974,2026-07-11T09:02:35+00:00,parse_JSONDecodeError
