strategy,ticker,holding_start,holding_end,trading_day_marks,source_ledger,authority_status
old_ai7_relative_00631l_timing,2454,2015-11-25 00:00:00,2015-12-10 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2016-08-09 00:00:00,2016-08-24 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2016-08-15 00:00:00,2016-09-02 00:00:00,45,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2016-12-07 00:00:00,2016-12-22 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2017-02-20 00:00:00,2017-03-24 00:00:00,69,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2017-09-21 00:00:00,2017-11-13 00:00:00,105,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2017-09-29 00:00:00,2017-11-13 00:00:00,87,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2019-06-10 00:00:00,2019-07-18 00:00:00,87,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2020-03-06 00:00:00,2020-03-23 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2020-07-28 00:00:00,2020-08-18 00:00:00,48,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2020-09-22 00:00:00,2020-11-11 00:00:00,102,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2020-09-30 00:00:00,2020-11-11 00:00:00,84,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2021-04-23 00:00:00,2021-05-11 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2021-07-26 00:00:00,2021-08-10 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2021-09-17 00:00:00,2021-10-06 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2021-11-09 00:00:00,2021-12-15 00:00:00,81,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2022-05-16 00:00:00,2022-06-17 00:00:00,72,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2022-10-25 00:00:00,2022-12-12 00:00:00,105,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2023-01-13 00:00:00,2023-02-24 00:00:00,69,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2023-08-10 00:00:00,2024-01-10 00:00:00,318,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2023-08-28 00:00:00,2024-01-10 00:00:00,282,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2024-03-01 00:00:00,2024-04-02 00:00:00,69,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2024-08-21 00:00:00,2024-09-05 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2025-01-17 00:00:00,2025-03-03 00:00:00,72,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2025-11-06 00:00:00,2025-11-21 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2026-05-22 00:00:00,2026-06-24 00:00:00,69,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2015-11-27 00:00:00,2016-01-05 00:00:00,81,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2015-11-30 00:00:00,2016-01-05 00:00:00,78,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2015-12-11 00:00:00,2016-01-05 00:00:00,51,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2016-09-06 00:00:00,2016-10-21 00:00:00,93,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2016-11-11 00:00:00,2016-11-28 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2017-03-27 00:00:00,2017-04-19 00:00:00,48,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2017-06-13 00:00:00,2017-07-13 00:00:00,69,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2017-11-14 00:00:00,2017-11-29 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2017-12-26 00:00:00,2019-03-26 00:00:00,900,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2020-04-14 00:00:00,2020-07-27 00:00:00,216,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2020-06-16 00:00:00,2020-07-27 00:00:00,84,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2021-02-25 00:00:00,2021-04-19 00:00:00,102,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2021-03-22 00:00:00,2021-04-19 00:00:00,54,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2021-06-02 00:00:00,2021-07-21 00:00:00,105,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2021-09-17 00:00:00,2021-11-08 00:00:00,102,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2021-10-07 00:00:00,2021-11-08 00:00:00,66,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2022-01-25 00:00:00,2022-02-24 00:00:00,48,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2022-02-07 00:00:00,2022-02-24 00:00:00,42,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2022-10-05 00:00:00,2022-10-21 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2023-04-27 00:00:00,2023-08-09 00:00:00,213,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2024-07-18 00:00:00,2024-08-06 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2024-08-26 00:00:00,2024-09-10 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,3231,2025-12-22 00:00:00,2026-01-19 00:00:00,57,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2019-03-27 00:00:00,2019-04-15 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2019-05-22 00:00:00,2019-06-06 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2019-08-12 00:00:00,2020-03-03 00:00:00,399,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2021-03-04 00:00:00,2021-03-19 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2021-04-21 00:00:00,2021-05-13 00:00:00,48,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2021-04-26 00:00:00,2021-05-13 00:00:00,39,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2021-06-25 00:00:00,2021-07-21 00:00:00,57,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2021-08-24 00:00:00,2021-09-16 00:00:00,54,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2021-11-12 00:00:00,2022-01-06 00:00:00,117,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2021-12-16 00:00:00,2022-01-06 00:00:00,45,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2022-04-14 00:00:00,2022-05-10 00:00:00,54,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2022-04-20 00:00:00,2022-05-10 00:00:00,42,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2022-09-12 00:00:00,2022-09-28 00:00:00,39,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2022-12-13 00:00:00,2022-12-28 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2023-03-01 00:00:00,2023-04-25 00:00:00,111,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2024-01-11 00:00:00,2024-02-27 00:00:00,81,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2024-11-18 00:00:00,2025-01-13 00:00:00,120,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2025-05-08 00:00:00,2025-07-01 00:00:00,114,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2025-11-27 00:00:00,2025-12-17 00:00:00,45,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2025-11-28 00:00:00,2025-12-17 00:00:00,42,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2026-03-12 00:00:00,2026-03-27 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2026-03-13 00:00:00,2026-03-30 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,6669,2026-05-22 00:00:00,2026-06-08 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2025-07-14 00:00:00,2025-11-05 00:00:00,237,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2025-07-14 00:00:00,2025-07-14 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2025-07-16 00:00:00,2025-07-16 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2025-07-18 00:00:00,2025-07-18 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2025-07-22 00:00:00,2025-07-22 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2025-07-24 00:00:00,2025-07-24 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2025-07-28 00:00:00,2025-08-25 00:00:00,63,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2025-10-28 00:00:00,2025-11-05 00:00:00,21,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2025-10-29 00:00:00,2025-11-05 00:00:00,18,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
