family,ticker,route_scope,source_url,source_hash,cache_path,cache_reused,requested_rows,accepted_rows,blocked_rows,status
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240805&selectType=ALLBUT0999&response=json,16c55192e3070dc9a6188cf6e178c110794fc16ee29baee3dbafd1240420640d,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240806&selectType=ALLBUT0999&response=json,1f5858aeab20734799dd552beb2d28c5dcf836ffe1c580ceccd8750952502dc5,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240807&selectType=ALLBUT0999&response=json,39e840f938c472eb94110a7ce890ef8309f0c628346dcb2f34ebd2ba5f12d2a4,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240808&selectType=ALLBUT0999&response=json,9d237d21a19bd055ff329d69ead1b8a2cb8b3448a6bb9e291c3dc1e47962f5d4,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240809&selectType=ALLBUT0999&response=json,f1de12c49aee5ffa883a0a2d58ea8bc08bcbd093d58c8556d331a3baf811b108,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240812&selectType=ALLBUT0999&response=json,a44a0483643e705f5d7ec048387c18469b4e1969e54177b45ebdd81337879b60,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240813&selectType=ALLBUT0999&response=json,e927f5db44025b58033e2324ea951f4088ee4ddf500adb2aa080fa7d82b629b1,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240814&selectType=ALLBUT0999&response=json,9bd21d07aede3188ca7f565ed5aa0e0e131612d6f9a37dec1c0739777a4fd778,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240815&selectType=ALLBUT0999&response=json,f4785ce98802e284b8dee11c0bea385ae7e9ba12cc4ffd6c44d96624da410c89,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240816&selectType=ALLBUT0999&response=json,03e392e9093ab201808095ab4585d582c87b8114cbe2af516f6d16acf4ead042,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240819&selectType=ALLBUT0999&response=json,53fdfdeb52a62def69e4826884370d399ace7f59383cc91d0176428c1500c961,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240820&selectType=ALLBUT0999&response=json,4bb9b70cd613bef64d3e18df8b3a68bb2357e0f5fcf7b3d5e709ae192c6b30b9,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240821&selectType=ALLBUT0999&response=json,d44a0968985002521156917bed9dd7ba0d2d27c341a1e9b87fa9e0309480b9b6,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240822&selectType=ALLBUT0999&response=json,bfafdb85edf998649580428c8974349ab0503756f654d1780facd10a6bc0f632,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240823&selectType=ALLBUT0999&response=json,080915feadf3e368ff327a03a446b65ea87bd4738cd26620f312b9193c70db58,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240826&selectType=ALLBUT0999&response=json,5d4997759fceca107375ba78e45b291f1547846a49bdcfdac40451d85dc82e3d,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240827&selectType=ALLBUT0999&response=json,97fc5ca99e602566ae78d01740fc50bc22e7b3731be8abe88c4ffbd4e4688746,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240828&selectType=ALLBUT0999&response=json,0be4307ec31f0934715ad1c17651684c69c8195ffec45987719be087616dd697,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240829&selectType=ALLBUT0999&response=json,de8d72c2e8c5a023c21f74bdddcf3d6893e7eb95a1ec8bef0d1b7279c712bf3b,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20240930&selectType=ALLBUT0999&response=json,ba30ac236b5a846d4d16ccf9bff90d75faf18e7d281d354857233679c2167a15,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241001&selectType=ALLBUT0999&response=json,955e6e2af412a9112a5d95180c19008efd216cd1a99afcc5850471fc74bba79c,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241004&selectType=ALLBUT0999&response=json,b5ba5469c8a2be4ec27a537cfeae11acb95ca208e4457eb366293335c2d9a4ab,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241007&selectType=ALLBUT0999&response=json,35d1a2714df0ddf0ccd9765d6b450b13669770a2386b96661ac5bec618e96cd3,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241008&selectType=ALLBUT0999&response=json,c8bfe16cc3f2f25058df16c4711e67fb54a6c60dd695e5144326457e98891192,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241009&selectType=ALLBUT0999&response=json,b06f01f4ac410a5c006db082d0faddc693fa8d887175fe5010443ba9d3db2bcb,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241011&selectType=ALLBUT0999&response=json,6fad4612b6b54b48419d13bad4a585c1d8571736a4f5e5bc388a56c9cd0d7d94,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241014&selectType=ALLBUT0999&response=json,4e1496920f8fe18f60e2e5a664c900f1be152d7a416ab622f8747e12b94d24b4,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241015&selectType=ALLBUT0999&response=json,34602857790a116d17175a4015bfbbae3c5f2549eb8a1ee0d1b6b7d297dd8616,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241016&selectType=ALLBUT0999&response=json,43a6cf0dd4a56cfe2be5641a4287a19ee9b40ce23f3c8cdc75e8149fda43666b,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241017&selectType=ALLBUT0999&response=json,e8a7537be8a93feb19a7d8d3d1b70baaaba672d1d506d384d0ddf883a4d2a5d0,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241018&selectType=ALLBUT0999&response=json,ac79ada9e188c8842359489f8eea3f78088dda31e5063182cb8f4e209e220f3f,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241021&selectType=ALLBUT0999&response=json,a66d21af90447d892e362834aa47c8e0feab51d138820c15ac02d1acc203da41,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241022&selectType=ALLBUT0999&response=json,98d3a2ad9233d68e1a30fc8eca485dc65082d8e63a6bd408a61c45ec6dcd1a46,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241023&selectType=ALLBUT0999&response=json,6c03f554e7d7bc2a9d9a9e2f0f2b709b126bdabee5f178586f7bd3040b582027,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241024&selectType=ALLBUT0999&response=json,786eed3c57d0591784d4e0254edfc80f3c90de024cc3f8c659c3b0ca9c7c7938,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241025&selectType=ALLBUT0999&response=json,de8d13f279e59c49c0653d255133b410b20bd9807e8a885b0a53c1fbaaa6740b,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241028&selectType=ALLBUT0999&response=json,aa04bd1b29d4a316159906a1443b6c6a27baa60e1e261063855a818ffef8ad14,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241029&selectType=ALLBUT0999&response=json,2ba3ca9d727091b31a22cad058a7c0a46cd626f8a82874f095e4e61b9df5c2da,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241030&selectType=ALLBUT0999&response=json,f7d397d5f478b0793efe92e93c2ddc010e0ed4f412bb2424cab6f76c42963bba,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241122&selectType=ALLBUT0999&response=json,3e2ccfa7a441654a2b82ed6a74b4d2cd3b6fd093c6fc269cf62bdbb98cf22a52,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241125&selectType=ALLBUT0999&response=json,b120f4bd17aeb6cc0f479991022ea765a37bea864286b0bf57b34d28f888efd0,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241126&selectType=ALLBUT0999&response=json,456fc0e473eb2845ce06b24c1ae47680cf4c0e94f82785f4bed81ce0715cf6d7,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241127&selectType=ALLBUT0999&response=json,5593db01682759186c258ff59e767f50eea1b76eac7fa07c7fa6fd2f3b9090c4,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241128&selectType=ALLBUT0999&response=json,9288b703d5697e30a5613dce2430ad5733c3d988d9e8180b55f01d432f0e54ab,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241129&selectType=ALLBUT0999&response=json,f80c0e4dd5ebf4ff21a5b9cdb42c2aec1caf7c0dad3e11fdef4fdf8607538b7c,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241202&selectType=ALLBUT0999&response=json,207678206589b46362dd00543d311614ab76e526b0d483e1f07dbeadbceb45f5,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241203&selectType=ALLBUT0999&response=json,65c8d70b92ec53567116c42003aaa3c7c05677533c00154df6ce1ec7a688e131,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241204&selectType=ALLBUT0999&response=json,296cc1a9e2f4214344d2476a8e71a1e92887ac65d5ff795b3000e0886630fee7,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241205&selectType=ALLBUT0999&response=json,478f7369a6dc03093532d79d3abed9c75bf75050a2b342a337277bbabf7ae2c0,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241206&selectType=ALLBUT0999&response=json,ecc33d64c8fd69b6da21265f7d8436f1c73240bba07f0bc1b4bb85882604a983,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241209&selectType=ALLBUT0999&response=json,9882001bb1fcb0fdf5164a7e54ae968f9be2076b22029b07450631bbf1155f88,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241210&selectType=ALLBUT0999&response=json,09fbdeff801af0e1bc691b3b08b3a1c3eca72481b2754855456126834fcafca0,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241211&selectType=ALLBUT0999&response=json,f19960557b15f670051057766c3e96222f5837d2b31a01a793a7ba185bee8322,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241212&selectType=ALLBUT0999&response=json,76849d2a55fdd1dde5ceace8e30f576d0b1a3127da2e187da1f29bb33b57467e,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241213&selectType=ALLBUT0999&response=json,7bab679ce9850ba09db05bb95ca49c9a9cf11ce2baa41ae531f3448ac7737fac,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241216&selectType=ALLBUT0999&response=json,649a5b8c33672d8557aed790e26c924ec1d86a0b315ee416cdac2844d5e6300b,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241217&selectType=ALLBUT0999&response=json,ba7033b12783157827655911acc156d10798246140c40b6ac79a5a1b1eca6255,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241218&selectType=ALLBUT0999&response=json,5eb34f59abf2478f03a3c17fc4b768aa9704ba5d06c8e41d28fbf252b4900b48,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20241219&selectType=ALLBUT0999&response=json,2349877ae4b5802c3ee5c6603181fca9813aea0f22373622f1279b941ff192d8,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250430&selectType=ALLBUT0999&response=json,b36f0d47c555660f94c05eb7356d0c865afe9cbd1891d35638ea21ec531f5067,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250502&selectType=ALLBUT0999&response=json,a8114fe5311722f6092d55f28e2c6a87627f9f576922d7f256d2677bb32874de,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250505&selectType=ALLBUT0999&response=json,7d0a087f1293980912d271ccb23394a42e5a8a747e3a175e8d435066a1725ffb,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250506&selectType=ALLBUT0999&response=json,59911d6da02ace5c513ef9bafa9d4f43354a05c899f848ac66d6f9e2bbde6e54,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250507&selectType=ALLBUT0999&response=json,469d47bfea03c9e877673b42b61c29e7bbe59d6baefc74a5178dae7f5a315e19,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250508&selectType=ALLBUT0999&response=json,22dde45248147e57083c45d97b4aa2a3df3c006323d7800a9e8a3016bed124e1,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250509&selectType=ALLBUT0999&response=json,1e5fee5358bbf5618a07abbdf5359f892d44b843b54898b7c784f616bcc79402,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250512&selectType=ALLBUT0999&response=json,6429feca8fc6c9d665973ed615920aec2b7252322e3a787daeb4096be7895f29,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250513&selectType=ALLBUT0999&response=json,765b7dde2bcb9c03b3d5cba9a50656c975ded3db99c665df004cd57f679935ae,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250514&selectType=ALLBUT0999&response=json,b076f13256bd5f79784f5da46b997710ea7d5a51add37fa32e87a5634e4ed508,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250515&selectType=ALLBUT0999&response=json,a036829e87a7f9052b490e6545e827564652094378fc371c9b2abf6cd08abd51,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250516&selectType=ALLBUT0999&response=json,ab5fef327fd9dd825b082590ef31e6f71e5c1a9bca74786aa1275fc115557ace,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250519&selectType=ALLBUT0999&response=json,b9f4ceabcafe889280c6e0727fa35295cdd829c25f86fba15c1942e414f74c7b,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250520&selectType=ALLBUT0999&response=json,7c9871ba6037a013e6e8628dd957a81952eaf1ab35a76c7918a33cbf167531bf,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250521&selectType=ALLBUT0999&response=json,02bd7d8bc0cc3e36466303cc27471655fd1d0d95552d99f92b1e0035cf3aab43,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250522&selectType=ALLBUT0999&response=json,8a9968b16a707e5d559ed8c931c16807b91923778359701d89d9871a2379c099,existing_compact,True,1,1,0,reused
institutional,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/T86?date=20250523&selectType=ALLBUT0999&response=json,02109c7b4264063856483acae10ca32a0b71ad6320e367455b1b7831425d517b,existing_compact,True,1,1,0,reused
