date,market,blocked_reason,row_count
2016-12-06,TPEx,zero_or_missing_trade_fields,20
2016-12-07,TWSE,non_common_stock_security_code,83
2016-12-07,TWSE,zero_or_missing_trade_fields,5
2016-12-07,TPEx,non_common_stock_security_code,3265
2016-12-07,TPEx,zero_or_missing_trade_fields,26
2016-12-08,TWSE,non_common_stock_security_code,83
2016-12-08,TWSE,zero_or_missing_trade_fields,1
2016-12-08,TPEx,non_common_stock_security_code,3277
2016-12-08,TPEx,zero_or_missing_trade_fields,21
2016-12-09,TWSE,non_common_stock_security_code,83
2016-12-09,TWSE,zero_or_missing_trade_fields,6
2016-12-09,TPEx,non_common_stock_security_code,3269
2016-12-09,TPEx,zero_or_missing_trade_fields,24
2016-12-12,TWSE,non_common_stock_security_code,83
2016-12-12,TWSE,zero_or_missing_trade_fields,6
2016-12-12,TPEx,non_common_stock_security_code,3287
2016-12-12,TPEx,zero_or_missing_trade_fields,25
2016-12-13,TWSE,non_common_stock_security_code,83
2016-12-13,TWSE,zero_or_missing_trade_fields,9
2016-12-13,TPEx,non_common_stock_security_code,3276
2016-12-13,TPEx,zero_or_missing_trade_fields,20
2016-12-14,TWSE,non_common_stock_security_code,83
2016-12-14,TWSE,zero_or_missing_trade_fields,8
2016-12-14,TPEx,non_common_stock_security_code,3286
2016-12-14,TPEx,zero_or_missing_trade_fields,22
2016-12-15,TWSE,non_common_stock_security_code,83
2016-12-15,TWSE,zero_or_missing_trade_fields,8
2016-12-15,TPEx,non_common_stock_security_code,3288
2016-12-15,TPEx,zero_or_missing_trade_fields,22
2016-12-16,TWSE,non_common_stock_security_code,83
2016-12-16,TWSE,zero_or_missing_trade_fields,5
2016-12-16,TPEx,non_common_stock_security_code,3289
2016-12-16,TPEx,zero_or_missing_trade_fields,16
2016-12-19,TWSE,non_common_stock_security_code,83
2016-12-19,TWSE,zero_or_missing_trade_fields,12
2016-12-19,TPEx,non_common_stock_security_code,3294
2016-12-19,TPEx,zero_or_missing_trade_fields,21
2016-12-20,TWSE,non_common_stock_security_code,83
2016-12-20,TWSE,zero_or_missing_trade_fields,10
2016-12-20,TPEx,non_common_stock_security_code,3297
2016-12-20,TPEx,zero_or_missing_trade_fields,18
2016-12-21,TWSE,non_common_stock_security_code,83
2016-12-21,TWSE,zero_or_missing_trade_fields,7
2016-12-21,TPEx,non_common_stock_security_code,3316
2016-12-21,TPEx,zero_or_missing_trade_fields,21
2016-12-22,TWSE,non_common_stock_security_code,83
2016-12-22,TWSE,zero_or_missing_trade_fields,9
2016-12-22,TPEx,non_common_stock_security_code,3328
2016-12-22,TPEx,zero_or_missing_trade_fields,27
2016-12-23,TWSE,non_common_stock_security_code,83
2016-12-23,TWSE,zero_or_missing_trade_fields,6
2016-12-23,TPEx,non_common_stock_security_code,3338
2016-12-23,TPEx,zero_or_missing_trade_fields,21
2016-12-26,TWSE,non_common_stock_security_code,83
2016-12-26,TWSE,zero_or_missing_trade_fields,9
2016-12-26,TPEx,non_common_stock_security_code,3354
2016-12-26,TPEx,zero_or_missing_trade_fields,32
2016-12-27,TWSE,non_common_stock_security_code,83
2016-12-27,TWSE,zero_or_missing_trade_fields,5
2016-12-27,TPEx,non_common_stock_security_code,3372
2016-12-27,TPEx,zero_or_missing_trade_fields,28
2016-12-28,TWSE,non_common_stock_security_code,83
2016-12-28,TWSE,zero_or_missing_trade_fields,7
2016-12-28,TPEx,non_common_stock_security_code,3378
2016-12-28,TPEx,zero_or_missing_trade_fields,25
2016-12-29,TWSE,non_common_stock_security_code,83
2016-12-29,TWSE,zero_or_missing_trade_fields,7
2016-12-29,TPEx,non_common_stock_security_code,3405
2016-12-29,TPEx,zero_or_missing_trade_fields,29
2016-12-30,TWSE,non_common_stock_security_code,84
2016-12-30,TWSE,zero_or_missing_trade_fields,7
2016-12-30,TPEx,non_common_stock_security_code,3369
2016-12-30,TPEx,zero_or_missing_trade_fields,23
2017-01-03,TWSE,non_common_stock_security_code,84
2017-01-03,TWSE,zero_or_missing_trade_fields,3
2017-01-03,TPEx,non_common_stock_security_code,3377
2017-01-03,TPEx,zero_or_missing_trade_fields,26
2017-01-04,TWSE,non_common_stock_security_code,84
2017-01-04,TWSE,zero_or_missing_trade_fields,8
2017-01-04,TPEx,non_common_stock_security_code,3366
2017-01-04,TPEx,zero_or_missing_trade_fields,25
2017-01-05,TWSE,non_common_stock_security_code,84
2017-01-05,TWSE,zero_or_missing_trade_fields,3
2017-01-05,TPEx,non_common_stock_security_code,3380
2017-01-05,TPEx,zero_or_missing_trade_fields,24
2017-01-06,TWSE,non_common_stock_security_code,84
2017-01-06,TWSE,zero_or_missing_trade_fields,7
2017-01-06,TPEx,non_common_stock_security_code,3406
2017-01-06,TPEx,zero_or_missing_trade_fields,19
2017-01-09,TWSE,non_common_stock_security_code,84
2017-01-09,TWSE,zero_or_missing_trade_fields,8
2017-01-09,TPEx,non_common_stock_security_code,3396
2017-01-09,TPEx,zero_or_missing_trade_fields,23
2017-01-10,TWSE,non_common_stock_security_code,84
2017-01-10,TWSE,zero_or_missing_trade_fields,8
2017-01-10,TPEx,non_common_stock_security_code,3437
2017-01-10,TPEx,zero_or_missing_trade_fields,25
2017-01-11,TWSE,non_common_stock_security_code,84
2017-01-11,TWSE,zero_or_missing_trade_fields,8
2017-01-11,TPEx,non_common_stock_security_code,3455
2017-01-11,TPEx,zero_or_missing_trade_fields,21
2017-01-12,TWSE,non_common_stock_security_code,84
2017-01-12,TWSE,zero_or_missing_trade_fields,4
2017-01-12,TPEx,non_common_stock_security_code,3476
2017-01-12,TPEx,zero_or_missing_trade_fields,18
2017-01-13,TWSE,non_common_stock_security_code,84
2017-01-13,TWSE,zero_or_missing_trade_fields,11
2017-01-13,TPEx,non_common_stock_security_code,3485
2017-01-13,TPEx,zero_or_missing_trade_fields,29
2017-01-16,TWSE,non_common_stock_security_code,85
2017-01-16,TWSE,zero_or_missing_trade_fields,12
2017-01-16,TPEx,non_common_stock_security_code,3497
2017-01-16,TPEx,zero_or_missing_trade_fields,32
2017-01-17,TWSE,non_common_stock_security_code,88
2017-01-17,TWSE,zero_or_missing_trade_fields,12
2017-01-17,TPEx,non_common_stock_security_code,3492
2017-01-17,TPEx,zero_or_missing_trade_fields,25
2017-01-18,TWSE,non_common_stock_security_code,88
2017-01-18,TWSE,zero_or_missing_trade_fields,4
2017-01-18,TPEx,non_common_stock_security_code,3486
2017-01-18,TPEx,zero_or_missing_trade_fields,16
2017-01-19,TWSE,non_common_stock_security_code,88
2017-01-19,TWSE,zero_or_missing_trade_fields,7
2017-01-19,TPEx,non_common_stock_security_code,3483
2017-01-19,TPEx,zero_or_missing_trade_fields,24
2017-01-20,TWSE,non_common_stock_security_code,88
2017-01-20,TWSE,zero_or_missing_trade_fields,9
2017-01-20,TPEx,non_common_stock_security_code,3467
2017-01-20,TPEx,zero_or_missing_trade_fields,19
2017-01-23,TWSE,non_common_stock_security_code,88
2017-01-23,TWSE,zero_or_missing_trade_fields,3
2017-01-23,TPEx,non_common_stock_security_code,3455
2017-01-23,TPEx,zero_or_missing_trade_fields,25
2017-01-24,TWSE,non_common_stock_security_code,88
2017-01-24,TWSE,zero_or_missing_trade_fields,5
2017-01-24,TPEx,non_common_stock_security_code,3349
2017-01-24,TPEx,zero_or_missing_trade_fields,20
2017-02-02,TWSE,non_common_stock_security_code,88
2017-02-02,TWSE,zero_or_missing_trade_fields,7
2017-02-02,TPEx,non_common_stock_security_code,3357
2017-02-02,TPEx,zero_or_missing_trade_fields,24
2017-02-03,TWSE,non_common_stock_security_code,88
2017-02-03,TWSE,zero_or_missing_trade_fields,5
2017-02-03,TPEx,non_common_stock_security_code,3338
2017-02-03,TPEx,zero_or_missing_trade_fields,19
2017-02-06,TWSE,non_common_stock_security_code,88
2017-02-06,TPEx,non_common_stock_security_code,3332
2017-02-06,TPEx,zero_or_missing_trade_fields,11
2017-02-07,TWSE,non_common_stock_security_code,88
2017-02-07,TWSE,zero_or_missing_trade_fields,6
2017-02-07,TPEx,non_common_stock_security_code,3342
2017-02-07,TPEx,zero_or_missing_trade_fields,18
2017-02-08,TWSE,non_common_stock_security_code,88
2017-02-08,TWSE,zero_or_missing_trade_fields,3
2017-02-08,TPEx,non_common_stock_security_code,3358
2017-02-08,TPEx,zero_or_missing_trade_fields,14
2017-02-09,TWSE,non_common_stock_security_code,88
2017-02-09,TWSE,zero_or_missing_trade_fields,1
2017-02-09,TPEx,non_common_stock_security_code,3371
2017-02-09,TPEx,zero_or_missing_trade_fields,9
2017-02-10,TWSE,non_common_stock_security_code,89
2017-02-10,TWSE,zero_or_missing_trade_fields,4
2017-02-10,TPEx,non_common_stock_security_code,3383
2017-02-10,TPEx,zero_or_missing_trade_fields,8
2017-02-13,TWSE,non_common_stock_security_code,89
2017-02-13,TWSE,zero_or_missing_trade_fields,3
2017-02-13,TPEx,non_common_stock_security_code,3400
2017-02-13,TPEx,zero_or_missing_trade_fields,14
2017-02-14,TWSE,non_common_stock_security_code,89
2017-02-14,TWSE,zero_or_missing_trade_fields,6
2017-02-14,TPEx,non_common_stock_security_code,3423
2017-02-14,TPEx,zero_or_missing_trade_fields,12
2017-02-15,TWSE,non_common_stock_security_code,89
2017-02-15,TWSE,zero_or_missing_trade_fields,2
2017-02-15,TPEx,non_common_stock_security_code,3442
2017-02-15,TPEx,zero_or_missing_trade_fields,11
2017-02-16,TWSE,non_common_stock_security_code,89
2017-02-16,TWSE,zero_or_missing_trade_fields,5
2017-02-16,TPEx,non_common_stock_security_code,3425
2017-02-16,TPEx,zero_or_missing_trade_fields,11
2017-02-17,TWSE,non_common_stock_security_code,89
2017-02-17,TWSE,zero_or_missing_trade_fields,4
2017-02-17,TPEx,non_common_stock_security_code,3433
2017-02-17,TPEx,zero_or_missing_trade_fields,10
2017-02-20,TWSE,non_common_stock_security_code,89
2017-02-20,TWSE,zero_or_missing_trade_fields,5
2017-02-20,TPEx,non_common_stock_security_code,3468
2017-02-20,TPEx,zero_or_missing_trade_fields,8
2017-02-21,TWSE,non_common_stock_security_code,91
2017-02-21,TWSE,zero_or_missing_trade_fields,5
2017-02-21,TPEx,non_common_stock_security_code,3490
2017-02-21,TPEx,zero_or_missing_trade_fields,13
2017-02-22,TWSE,non_common_stock_security_code,91
2017-02-22,TWSE,zero_or_missing_trade_fields,1
2017-02-22,TPEx,non_common_stock_security_code,3512
2017-02-22,TPEx,zero_or_missing_trade_fields,12
2017-02-23,TWSE,non_common_stock_security_code,91
2017-02-23,TWSE,zero_or_missing_trade_fields,5
2017-02-23,TPEx,non_common_stock_security_code,3514
2017-02-23,TPEx,zero_or_missing_trade_fields,16
2017-02-24,TWSE,non_common_stock_security_code,91
2017-02-24,TWSE,zero_or_missing_trade_fields,5
2017-02-24,TPEx,non_common_stock_security_code,3354
2017-02-24,TPEx,zero_or_missing_trade_fields,16
2017-03-01,TWSE,non_common_stock_security_code,286
2017-03-01,TWSE,zero_or_missing_trade_fields,3
2017-03-01,TPEx,non_common_stock_security_code,3369
2017-03-01,TPEx,zero_or_missing_trade_fields,17
2017-03-02,TWSE,non_common_stock_security_code,91
2017-03-02,TWSE,zero_or_missing_trade_fields,2
2017-03-02,TPEx,non_common_stock_security_code,3413
2017-03-02,TPEx,zero_or_missing_trade_fields,20
2017-03-03,TWSE,non_common_stock_security_code,91
2017-03-03,TWSE,zero_or_missing_trade_fields,5
2017-03-03,TPEx,non_common_stock_security_code,3408
2017-03-03,TPEx,zero_or_missing_trade_fields,15
2017-03-06,TWSE,non_common_stock_security_code,91
2017-03-06,TWSE,zero_or_missing_trade_fields,4
2017-03-06,TPEx,non_common_stock_security_code,3419
2017-03-06,TPEx,zero_or_missing_trade_fields,18
2017-03-07,TWSE,non_common_stock_security_code,91
2017-03-07,TWSE,zero_or_missing_trade_fields,7
2017-03-07,TPEx,non_common_stock_security_code,3439
2017-03-07,TPEx,zero_or_missing_trade_fields,15
2017-03-08,TWSE,non_common_stock_security_code,91
2017-03-08,TWSE,zero_or_missing_trade_fields,5
2017-03-08,TPEx,non_common_stock_security_code,3457
2017-03-08,TPEx,zero_or_missing_trade_fields,12
2017-03-09,TWSE,non_common_stock_security_code,91
2017-03-09,TWSE,zero_or_missing_trade_fields,8
2017-03-09,TPEx,non_common_stock_security_code,3483
2017-03-09,TPEx,zero_or_missing_trade_fields,18
2017-03-10,TWSE,non_common_stock_security_code,91
2017-03-10,TWSE,zero_or_missing_trade_fields,6
2017-03-10,TPEx,non_common_stock_security_code,3462
2017-03-10,TPEx,zero_or_missing_trade_fields,16
2017-03-13,TWSE,non_common_stock_security_code,91
2017-03-13,TWSE,zero_or_missing_trade_fields,1
2017-03-13,TPEx,non_common_stock_security_code,3508
2017-03-13,TPEx,zero_or_missing_trade_fields,17
2017-03-14,TWSE,non_common_stock_security_code,94
2017-03-14,TWSE,zero_or_missing_trade_fields,4
2017-03-14,TPEx,non_common_stock_security_code,3539
2017-03-14,TPEx,zero_or_missing_trade_fields,17
2017-03-15,TPEx,non_common_stock_security_code,3559
2017-03-15,TPEx,zero_or_missing_trade_fields,12
2017-03-16,TWSE,non_common_stock_security_code,94
2017-03-16,TWSE,zero_or_missing_trade_fields,3
2017-03-16,TPEx,non_common_stock_security_code,3585
2017-03-16,TPEx,zero_or_missing_trade_fields,15
2017-03-17,TWSE,non_common_stock_security_code,94
2017-03-17,TPEx,non_common_stock_security_code,3550
2017-03-17,TPEx,zero_or_missing_trade_fields,14
2017-03-20,TWSE,non_common_stock_security_code,94
2017-03-20,TWSE,zero_or_missing_trade_fields,5
2017-03-20,TPEx,non_common_stock_security_code,3549
2017-03-20,TPEx,zero_or_missing_trade_fields,17
2017-03-21,TWSE,non_common_stock_security_code,94
2017-03-21,TWSE,zero_or_missing_trade_fields,4
2017-03-21,TPEx,non_common_stock_security_code,3537
2017-03-21,TPEx,zero_or_missing_trade_fields,10
2017-03-22,TWSE,non_common_stock_security_code,94
2017-03-22,TWSE,zero_or_missing_trade_fields,3
2017-03-22,TPEx,non_common_stock_security_code,3562
2017-03-22,TPEx,zero_or_missing_trade_fields,13
2017-03-23,TWSE,non_common_stock_security_code,94
2017-03-23,TWSE,zero_or_missing_trade_fields,2
2017-03-23,TPEx,non_common_stock_security_code,3585
2017-03-23,TPEx,zero_or_missing_trade_fields,14
2017-03-24,TWSE,non_common_stock_security_code,94
2017-03-24,TWSE,zero_or_missing_trade_fields,2
2017-03-24,TPEx,non_common_stock_security_code,3589
2017-03-24,TPEx,zero_or_missing_trade_fields,10
2017-03-27,TWSE,non_common_stock_security_code,94
2017-03-27,TWSE,zero_or_missing_trade_fields,5
2017-03-27,TPEx,non_common_stock_security_code,3565
2017-03-27,TPEx,zero_or_missing_trade_fields,22
2017-03-28,TWSE,non_common_stock_security_code,94
2017-03-28,TPEx,non_common_stock_security_code,3584
2017-03-28,TPEx,zero_or_missing_trade_fields,13
2017-03-29,TWSE,non_common_stock_security_code,94
2017-03-29,TWSE,zero_or_missing_trade_fields,6
2017-03-29,TPEx,non_common_stock_security_code,3594
2017-03-29,TPEx,zero_or_missing_trade_fields,14
2017-03-30,TWSE,non_common_stock_security_code,96
2017-03-30,TWSE,zero_or_missing_trade_fields,5
2017-03-30,TPEx,non_common_stock_security_code,3611
2017-03-30,TPEx,zero_or_missing_trade_fields,17
2017-03-31,TWSE,non_common_stock_security_code,98
2017-03-31,TWSE,zero_or_missing_trade_fields,1
2017-03-31,TPEx,non_common_stock_security_code,3468
2017-03-31,TPEx,zero_or_missing_trade_fields,16
2017-04-05,TWSE,non_common_stock_security_code,98
2017-04-05,TWSE,zero_or_missing_trade_fields,7
2017-04-05,TPEx,non_common_stock_security_code,3454
2017-04-05,TPEx,zero_or_missing_trade_fields,13
2017-04-06,TWSE,non_common_stock_security_code,98
2017-04-06,TWSE,zero_or_missing_trade_fields,7
2017-04-06,TPEx,non_common_stock_security_code,3484
2017-04-06,TPEx,zero_or_missing_trade_fields,20
2017-04-07,TWSE,non_common_stock_security_code,98
2017-04-07,TWSE,zero_or_missing_trade_fields,3
2017-04-07,TPEx,non_common_stock_security_code,3488
2017-04-07,TPEx,zero_or_missing_trade_fields,13
2017-04-10,TWSE,non_common_stock_security_code,98
2017-04-10,TWSE,zero_or_missing_trade_fields,2
2017-04-10,TPEx,non_common_stock_security_code,3578
2017-04-10,TPEx,zero_or_missing_trade_fields,10
2017-04-11,TWSE,non_common_stock_security_code,98
2017-04-11,TWSE,zero_or_missing_trade_fields,4
2017-04-11,TPEx,non_common_stock_security_code,3624
2017-04-11,TPEx,zero_or_missing_trade_fields,15
2017-04-12,TWSE,non_common_stock_security_code,98
2017-04-12,TWSE,zero_or_missing_trade_fields,1
2017-04-12,TPEx,non_common_stock_security_code,3647
2017-04-12,TPEx,zero_or_missing_trade_fields,16
2017-04-13,TWSE,non_common_stock_security_code,100
2017-04-13,TWSE,zero_or_missing_trade_fields,7
2017-04-13,TPEx,non_common_stock_security_code,3687
2017-04-13,TPEx,zero_or_missing_trade_fields,20
2017-04-14,TWSE,non_common_stock_security_code,100
2017-04-14,TWSE,zero_or_missing_trade_fields,7
2017-04-14,TPEx,non_common_stock_security_code,3683
2017-04-14,TPEx,zero_or_missing_trade_fields,15
2017-04-17,TWSE,non_common_stock_security_code,100
2017-04-17,TWSE,zero_or_missing_trade_fields,9
2017-04-17,TPEx,non_common_stock_security_code,3710
2017-04-17,TPEx,zero_or_missing_trade_fields,18
2017-04-18,TWSE,non_common_stock_security_code,100
2017-04-18,TWSE,zero_or_missing_trade_fields,6
2017-04-18,TPEx,non_common_stock_security_code,3735
2017-04-18,TPEx,zero_or_missing_trade_fields,19
2017-04-19,TWSE,non_common_stock_security_code,100
2017-04-19,TWSE,zero_or_missing_trade_fields,7
2017-04-19,TPEx,non_common_stock_security_code,3749
2017-04-19,TPEx,zero_or_missing_trade_fields,18
2017-04-20,TWSE,non_common_stock_security_code,100
2017-04-20,TWSE,zero_or_missing_trade_fields,4
2017-04-20,TPEx,non_common_stock_security_code,3781
2017-04-20,TPEx,zero_or_missing_trade_fields,25
2017-04-21,TWSE,non_common_stock_security_code,100
2017-04-21,TWSE,zero_or_missing_trade_fields,7
2017-04-21,TPEx,non_common_stock_security_code,3759
2017-04-21,TPEx,zero_or_missing_trade_fields,21
2017-04-24,TWSE,non_common_stock_security_code,100
2017-04-24,TWSE,zero_or_missing_trade_fields,8
2017-04-24,TPEx,non_common_stock_security_code,3769
2017-04-24,TPEx,zero_or_missing_trade_fields,20
2017-04-25,TWSE,non_common_stock_security_code,101
2017-04-25,TWSE,zero_or_missing_trade_fields,3
2017-04-25,TPEx,non_common_stock_security_code,3783
2017-04-25,TPEx,zero_or_missing_trade_fields,19
2017-04-26,TWSE,non_common_stock_security_code,101
2017-04-26,TWSE,zero_or_missing_trade_fields,3
2017-04-26,TPEx,non_common_stock_security_code,3793
2017-04-26,TPEx,zero_or_missing_trade_fields,22
2017-04-27,TWSE,non_common_stock_security_code,101
2017-04-27,TWSE,zero_or_missing_trade_fields,7
2017-04-27,TPEx,non_common_stock_security_code,3822
2017-04-27,TPEx,zero_or_missing_trade_fields,19
2017-04-28,TWSE,non_common_stock_security_code,101
2017-04-28,TWSE,zero_or_missing_trade_fields,6
2017-04-28,TPEx,non_common_stock_security_code,3790
2017-04-28,TPEx,zero_or_missing_trade_fields,22
2017-05-02,TWSE,non_common_stock_security_code,101
2017-05-02,TWSE,zero_or_missing_trade_fields,6
2017-05-02,TPEx,non_common_stock_security_code,3792
2017-05-02,TPEx,zero_or_missing_trade_fields,22
2017-05-03,TWSE,non_common_stock_security_code,101
2017-05-03,TWSE,zero_or_missing_trade_fields,6
2017-05-03,TPEx,non_common_stock_security_code,3796
2017-05-03,TPEx,zero_or_missing_trade_fields,25
2017-05-04,TWSE,non_common_stock_security_code,101
2017-05-04,TWSE,zero_or_missing_trade_fields,6
2017-05-04,TPEx,non_common_stock_security_code,3800
2017-05-04,TPEx,zero_or_missing_trade_fields,19
2017-05-05,TWSE,non_common_stock_security_code,101
2017-05-05,TWSE,zero_or_missing_trade_fields,7
2017-05-05,TPEx,non_common_stock_security_code,3737
2017-05-05,TPEx,zero_or_missing_trade_fields,21
2017-05-08,TWSE,non_common_stock_security_code,101
2017-05-08,TWSE,zero_or_missing_trade_fields,9
2017-05-08,TPEx,non_common_stock_security_code,3746
2017-05-08,TPEx,zero_or_missing_trade_fields,20
2017-05-09,TWSE,non_common_stock_security_code,101
2017-05-09,TWSE,zero_or_missing_trade_fields,7
2017-05-09,TPEx,non_common_stock_security_code,3742
2017-05-09,TPEx,zero_or_missing_trade_fields,18
2017-05-10,TWSE,non_common_stock_security_code,101
2017-05-10,TWSE,zero_or_missing_trade_fields,11
2017-05-10,TPEx,non_common_stock_security_code,3766
