date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy,source_url,source_route
2023-08-18,1319,東陽,TWSE,62.5,64.7,61.0,61.4,16551811,1036381243,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=1319&response=json,TWSE_STOCK_DAY
2023-09-28,6451,訊芯-KY,TWSE,141.5,141.5,132.0,135.0,7640989,1042448100,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230901&stockNo=6451&response=json,TWSE_STOCK_DAY
2023-10-02,6451,訊芯-KY,TWSE,137.0,148.5,136.0,148.5,8743618,1252669256,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=6451&response=json,TWSE_STOCK_DAY
2023-10-06,6451,訊芯-KY,TWSE,170.0,170.5,154.5,157.5,21970836,3533768458,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=6451&response=json,TWSE_STOCK_DAY
2023-10-11,6451,訊芯-KY,TWSE,149.0,152.0,145.0,145.5,11617811,1718188495,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=6451&response=json,TWSE_STOCK_DAY
2023-03-31,6472,保瑞,TPEx,751.0,761.0,735.0,740.0,947000,704239000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6472&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-04-06,6472,保瑞,TPEx,760.0,808.0,748.0,808.0,1635000,1278162000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6472&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-04-07,6472,保瑞,TPEx,808.0,833.0,785.0,814.0,1289000,1047175000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6472&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-04-10,6472,保瑞,TPEx,800.0,814.0,798.0,804.0,773000,620903000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6472&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-04-13,6472,保瑞,TPEx,782.0,789.0,767.0,778.0,702000,546508000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6472&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-04-14,6472,保瑞,TPEx,790.0,790.0,773.0,773.0,536000,418313000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6472&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-04-17,6472,保瑞,TPEx,766.0,787.0,766.0,785.0,520000,405440000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6472&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-03-03,6515,穎崴,TWSE,615.0,626.0,604.0,612.0,1625949,1003671164,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=6515&response=json,TWSE_STOCK_DAY
2023-03-06,6515,穎崴,TWSE,625.0,654.0,610.0,639.0,2098409,1332482581,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=6515&response=json,TWSE_STOCK_DAY
2023-03-10,6515,穎崴,TWSE,611.0,621.0,602.0,606.0,748222,456034481,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=6515&response=json,TWSE_STOCK_DAY
2023-03-13,6515,穎崴,TWSE,600.0,604.0,584.0,589.0,1001888,592558101,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=6515&response=json,TWSE_STOCK_DAY
2023-04-21,6523,達爾膚,TPEx,150.0,155.5,140.0,141.0,3946000,580255000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6523&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-04-24,6523,達爾膚,TPEx,142.0,152.0,141.5,146.5,2043000,301311000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6523&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-04-28,6523,達爾膚,TPEx,148.5,148.5,144.0,144.5,935000,136243000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6523&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-05-02,6523,達爾膚,TPEx,146.5,155.5,145.5,149.0,2408000,361839000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6523&date=2023%2F05%2F01&response=json,TPEX_TRADING_STOCK
2023-10-20,6531,愛普*,TWSE,370.5,378.0,360.5,377.5,6247634,2311772992,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=6531&response=json,TWSE_STOCK_DAY
2023-10-23,6531,愛普*,TWSE,373.0,378.0,365.0,366.0,3915503,1451480953,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=6531&response=json,TWSE_STOCK_DAY
2023-10-27,6531,愛普*,TWSE,370.5,373.0,360.0,361.5,4462985,1630181049,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=6531&response=json,TWSE_STOCK_DAY
2023-10-30,6531,愛普*,TWSE,364.0,377.5,361.5,375.5,5883917,2189013212,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=6531&response=json,TWSE_STOCK_DAY
2023-11-17,6593,台灣銘板,TPEx,132.5,135.5,130.5,135.0,898000,120057000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6593&date=2023%2F11%2F01&response=json,TPEX_TRADING_STOCK
2023-11-20,6593,台灣銘板,TPEx,135.0,146.0,133.5,142.0,2231000,316815000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6593&date=2023%2F11%2F01&response=json,TPEX_TRADING_STOCK
2023-11-24,6593,台灣銘板,TPEx,143.0,147.5,140.0,142.0,1235000,175775000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6593&date=2023%2F11%2F01&response=json,TPEX_TRADING_STOCK
2023-11-27,6593,台灣銘板,TPEx,143.0,144.0,135.5,138.0,1151000,159200000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6593&date=2023%2F11%2F01&response=json,TPEX_TRADING_STOCK
2023-12-01,6593,台灣銘板,TPEx,170.0,190.5,170.0,190.5,4228000,780880000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6593&date=2023%2F12%2F01&response=json,TPEX_TRADING_STOCK
2023-12-04,6593,台灣銘板,TPEx,198.5,200.5,177.5,177.5,8686000,1646784000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6593&date=2023%2F12%2F01&response=json,TPEX_TRADING_STOCK
2023-12-08,6593,台灣銘板,TPEx,168.5,186.0,168.5,184.5,3802000,677412000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6593&date=2023%2F12%2F01&response=json,TPEX_TRADING_STOCK
2023-12-11,6593,台灣銘板,TPEx,185.5,198.0,181.0,193.0,3322000,632321000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6593&date=2023%2F12%2F01&response=json,TPEX_TRADING_STOCK
2023-12-15,6593,台灣銘板,TPEx,190.5,193.5,184.0,191.0,763000,144677000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6593&date=2023%2F12%2F01&response=json,TPEX_TRADING_STOCK
2023-12-18,6593,台灣銘板,TPEx,185.0,189.0,182.0,183.0,438000,80809000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6593&date=2023%2F12%2F01&response=json,TPEX_TRADING_STOCK
2023-12-22,6593,台灣銘板,TPEx,168.0,172.0,165.0,170.0,549000,92944000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6593&date=2023%2F12%2F01&response=json,TPEX_TRADING_STOCK
2023-12-25,6593,台灣銘板,TPEx,172.0,172.0,166.0,167.0,283000,47544000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6593&date=2023%2F12%2F01&response=json,TPEX_TRADING_STOCK
2023-05-26,6643,M31,TPEx,760.0,814.0,758.0,814.0,6006000,4717737000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6643&date=2023%2F05%2F01&response=json,TPEX_TRADING_STOCK
2023-05-29,6643,M31,TPEx,840.0,862.0,836.0,851.0,4751000,4034794000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6643&date=2023%2F05%2F01&response=json,TPEX_TRADING_STOCK
2023-06-02,6643,M31,TPEx,896.0,896.0,856.0,859.0,462000,403433000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6643&date=2023%2F06%2F01&response=json,TPEX_TRADING_STOCK
2023-06-05,6643,M31,TPEx,866.0,869.0,850.0,857.0,219000,188020000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6643&date=2023%2F06%2F01&response=json,TPEX_TRADING_STOCK
2023-06-16,6643,M31,TPEx,920.0,940.0,911.0,929.0,1339000,1240327000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6643&date=2023%2F06%2F01&response=json,TPEX_TRADING_STOCK
2023-06-19,6643,M31,TPEx,940.0,985.0,935.0,968.0,2750000,2658411000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6643&date=2023%2F06%2F01&response=json,TPEX_TRADING_STOCK
2023-06-21,6643,M31,TPEx,995.0,1005.0,953.0,957.0,2178000,2114890000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6643&date=2023%2F06%2F01&response=json,TPEX_TRADING_STOCK
2023-06-28,6643,M31,TPEx,949.0,963.0,900.0,963.0,339000,319588000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6643&date=2023%2F06%2F01&response=json,TPEX_TRADING_STOCK
2023-09-08,6664,群翊,TPEx,172.0,173.5,164.0,167.0,1523000,255082000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6664&date=2023%2F09%2F01&response=json,TPEX_TRADING_STOCK
2023-09-11,6664,群翊,TPEx,163.0,163.0,155.5,155.5,1700000,270344000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6664&date=2023%2F09%2F01&response=json,TPEX_TRADING_STOCK
2023-09-15,6664,群翊,TPEx,158.5,159.5,155.0,157.5,437000,68289000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6664&date=2023%2F09%2F01&response=json,TPEX_TRADING_STOCK
2023-09-18,6664,群翊,TPEx,156.0,157.5,155.5,155.5,183000,28647000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6664&date=2023%2F09%2F01&response=json,TPEX_TRADING_STOCK
2023-01-06,6741,91APP*-KY,TPEx,116.0,119.0,112.0,113.5,3570000,411754000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6741&date=2023%2F01%2F01&response=json,TPEX_TRADING_STOCK
2023-01-09,6741,91APP*-KY,TPEx,114.5,116.0,110.5,112.0,1896000,213398000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6741&date=2023%2F01%2F01&response=json,TPEX_TRADING_STOCK
2023-01-13,6741,91APP*-KY,TPEx,115.5,120.5,113.5,120.0,4036000,477161000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6741&date=2023%2F01%2F01&response=json,TPEX_TRADING_STOCK
2023-01-16,6741,91APP*-KY,TPEx,121.0,123.0,115.0,115.5,4276000,503726000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6741&date=2023%2F01%2F01&response=json,TPEX_TRADING_STOCK
2023-04-21,6753,龍德造船,TWSE,121.0,132.0,110.0,129.0,5074694,617620814,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230401&stockNo=6753&response=json,TWSE_STOCK_DAY
2023-04-24,6753,龍德造船,TWSE,125.5,131.0,123.0,126.5,2202196,280198783,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230401&stockNo=6753&response=json,TWSE_STOCK_DAY
2023-04-28,6753,龍德造船,TWSE,130.0,135.0,128.0,135.0,3642805,481180794,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230401&stockNo=6753&response=json,TWSE_STOCK_DAY
2023-05-02,6753,龍德造船,TWSE,136.0,138.0,129.0,130.0,3354672,443948392,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=6753&response=json,TWSE_STOCK_DAY
2023-01-17,6763,綠界科技,TPEx,471.5,491.5,471.5,489.0,288000,139708000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6763&date=2023%2F01%2F01&response=json,TPEX_TRADING_STOCK
2023-01-30,6763,綠界科技,TPEx,515.0,515.0,491.0,491.0,271000,135417000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6763&date=2023%2F01%2F01&response=json,TPEX_TRADING_STOCK
2023-02-03,6763,綠界科技,TPEx,504.0,504.0,482.5,489.0,134000,65497000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6763&date=2023%2F02%2F01&response=json,TPEX_TRADING_STOCK
2023-02-06,6763,綠界科技,TPEx,489.0,489.0,477.5,480.5,43000,20727000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6763&date=2023%2F02%2F01&response=json,TPEX_TRADING_STOCK
2023-11-24,6799,來頡,TWSE,162.5,164.0,158.0,162.0,2526752,406598569,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231101&stockNo=6799&response=json,TWSE_STOCK_DAY
2023-11-27,6799,來頡,TWSE,162.0,163.0,157.5,159.5,1629959,260366248,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231101&stockNo=6799&response=json,TWSE_STOCK_DAY
2023-12-01,6799,來頡,TWSE,167.0,170.5,164.0,165.0,2577054,428530734,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=6799&response=json,TWSE_STOCK_DAY
2023-12-04,6799,來頡,TWSE,166.5,168.0,162.0,162.5,1490392,244776553,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=6799&response=json,TWSE_STOCK_DAY
2023-12-29,6799,來頡,TWSE,196.0,200.0,191.0,191.5,7350913,1431970688,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=6799&response=json,TWSE_STOCK_DAY
2024-01-02,6799,來頡,TWSE,192.5,193.5,187.0,190.0,3621623,687719886,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20240101&stockNo=6799&response=json,TWSE_STOCK_DAY
2024-01-09,6799,來頡,TWSE,179.0,180.5,175.5,175.5,1930050,343620119,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20240101&stockNo=6799&response=json,TWSE_STOCK_DAY
2023-01-17,6806,森崴能源,TWSE,81.9,83.5,81.6,82.9,2768153,229468335,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230101&stockNo=6806&response=json,TWSE_STOCK_DAY
2023-01-30,6806,森崴能源,TWSE,84.4,84.8,83.1,84.8,2667219,224302589,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230101&stockNo=6806&response=json,TWSE_STOCK_DAY
2023-02-03,6806,森崴能源,TWSE,84.9,84.9,81.0,81.1,5761439,474041955,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230201&stockNo=6806&response=json,TWSE_STOCK_DAY
2023-02-06,6806,森崴能源,TWSE,80.9,82.3,80.3,82.2,1703602,139047193,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230201&stockNo=6806&response=json,TWSE_STOCK_DAY
2023-08-25,6829,千附精密,TPEx,143.5,143.5,133.0,138.0,7657000,1060149000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6829&date=2023%2F08%2F01&response=json,TPEX_TRADING_STOCK
2023-08-28,6829,千附精密,TPEx,142.0,151.5,140.5,151.5,5117000,760860000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6829&date=2023%2F08%2F01&response=json,TPEX_TRADING_STOCK
2023-09-01,6829,千附精密,TPEx,152.0,160.0,149.0,154.0,8277000,1283051000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6829&date=2023%2F09%2F01&response=json,TPEX_TRADING_STOCK
2023-09-04,6829,千附精密,TPEx,155.5,157.0,150.0,151.0,3502000,535958000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6829&date=2023%2F09%2F01&response=json,TPEX_TRADING_STOCK
2023-08-11,8081,致新,TWSE,234.0,236.0,226.5,236.0,1652314,384950792,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=8081&response=json,TWSE_STOCK_DAY
2023-08-14,8081,致新,TWSE,232.0,234.5,228.5,232.0,1148595,266590292,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=8081&response=json,TWSE_STOCK_DAY
2023-08-18,8081,致新,TWSE,227.0,233.0,227.0,229.5,716526,164958433,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=8081&response=json,TWSE_STOCK_DAY
2023-08-21,8081,致新,TWSE,229.0,232.0,227.5,229.0,389741,89398378,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=8081&response=json,TWSE_STOCK_DAY
2023-06-02,8210,勤誠,TWSE,118.0,118.0,113.0,114.5,5580330,641270377,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=8210&response=json,TWSE_STOCK_DAY
2023-06-05,8210,勤誠,TWSE,115.0,116.0,112.0,116.0,3574546,409457517,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=8210&response=json,TWSE_STOCK_DAY
2023-06-09,8210,勤誠,TWSE,118.5,128.0,118.0,125.5,12457888,1549466925,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=8210&response=json,TWSE_STOCK_DAY
2023-06-12,8210,勤誠,TWSE,126.0,126.0,113.5,115.5,8332726,977203501,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=8210&response=json,TWSE_STOCK_DAY
2023-02-24,8227,巨有科技,TPEx,175.0,175.0,165.0,169.0,1822000,307708000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8227&date=2023%2F02%2F01&response=json,TPEX_TRADING_STOCK
2023-03-01,8227,巨有科技,TPEx,170.0,174.5,162.0,163.0,5255000,880786000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8227&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
